Expiry,Type,Strike,Bid,Ask,IV,Delta,Gamma,Vega,Theta
20250815,P,554.0,7.83,7.87,0.2112857690694458,-0.21763521226514085,0.004896794078066702,0.8294809588111791,-0.08842364974284564
20250815,C,555.0,51.21,51.58,0.21254732266783136,0.7812412752416342,0.004801212324173249,0.8469124224003366,-0.15403397373440508
20250815,P,555.0,7.99,8.02,0.20853189027800792,-0.2201688472712292,0.005000240044351287,0.8343479798455746,-0.08768244943825608
20250815,C,556.0,50.37,50.77,0.21201150230389504,0.7768759373795088,0.004874398039246343,0.9072797618196446,-0.15487421634737045
20250815,P,556.0,8.14,8.17,0.20887944106305836,-0.2256323762030059,0.0050713662224687725,0.8895988597836979,-0.0890980103076578
20250815,C,557.0,49.54,49.93,0.21078163375451187,0.7727505624244114,0.004951923822727366,0.9283401241235154,-0.1551161575283442
20250815,P,557.0,8.3,8.33,0.20814501131149002,-0.23025822013518893,0.0051539519226312,0.9317935856353596,-0.08971647836450632
20250815,C,558.0,48.7,49.09,0.2082124573076686,0.7696674711046045,0.005046380715880155,0.9294062820152149,-0.15441485937710359
20250815,P,558.0,8.46,8.49,0.20645324707183604,-0.2343495500178608,0.0052437158408205784,0.9335832969180231,-0.08950788796403235
20250815,P,559.0,8.62,8.65,0.20612948764103908,-0.23982002154470722,0.005314732574216328,0.9362127045517141,-0.09019678398061806
20250815,C,559.0,47.87,48.26,0.2079347865257762,0.7643234416647049,0.005111467892819429,0.9317224344490498,-0.15519128040130617
20250815,C,560.0,47.05,47.41,0.20801370382104106,0.7586368212791773,0.00517162656366548,0.9342289277098956,-0.1561984578243875
20250815,P,560.0,8.79,8.82,0.20412754581088616,-0.24374012740630974,0.005413491074801308,0.9379559483238165,-0.08978258372373643
20250815,C,561.0,46.22,46.56,0.20522199710669387,0.7555672224727553,0.005275844928264983,0.9352773321153407,-0.15533695545274093
20250815,P,561.0,8.96,8.99,0.20270497534053236,-0.24827850304947144,0.005505443029122533,0.9402067387965136,-0.08974759672463611
20250815,P,562.0,9.13,9.16,0.20193639027021731,-0.25348459722981387,0.005588084735032667,0.9429960999788811,-0.09014379402765704
20250815,C,562.0,45.4,45.78,0.2043042079482545,0.7507679572430506,0.005352853627630582,0.9373105795327135,-0.15568316224066747
20250815,C,563.0,44.58,44.96,0.20274928476982776,0.7463895437173184,0.005443125428787111,0.9390609827091438,-0.15562302955076648
20250815,P,563.0,9.31,9.34,0.20031688149525628,-0.2579759450913022,0.005687741752963147,0.9450899813091738,-0.08997671528302208
20250815,C,564.0,43.77,44.14,0.20006736724060684,0.7430632348571924,0.005553898606991323,0.940255301333103,-0.1548084823802016
20250815,P,564.0,9.48,9.52,0.1993872044912213,-0.26309995778022965,0.005776109397857174,0.9475917714187165,-0.09026026982925846
20250815,C,565.0,42.96,43.3,0.19680498675264044,0.7400689221003441,0.005680863632564993,0.9412001389832056,-0.15361998426342954
20250815,P,565.0,9.67,9.7,0.19868756035849913,-0.2685977188928292,0.005863264893698905,0.9507909444777489,-0.09071463853062664
20250815,C,566.0,42.15,42.52,0.19838935848133518,0.7328001637602755,0.005718989355965064,0.9446234782777978,-0.1555954682910507
20250815,P,566.0,9.85,9.89,0.19746999477950541,-0.27359652656350475,0.005961136785396055,0.9540659918985153,-0.09081289106683958
20250815,C,567.0,41.35,41.67,0.19598129105505202,0.7309402418701145,0.005817375389464104,0.9444024745082089,-0.15449399273942532
20250815,P,567.0,10.04,10.08,0.19957303403797308,-0.2814665555391001,0.00599043496710395,0.9593040284389396,-0.09314029385229534
20250815,C,568.0,40.55,40.91,0.19752173232174888,0.7217788874085066,0.0058714848657215315,0.9494497248094973,-0.15689950539366324
20250815,P,568.0,10.24,10.28,0.19810428819112735,-0.2864939670974215,0.006097019403432125,0.964563275003707,-0.09308529294040548
20250815,C,569.0,39.76,40.05,0.19621815374918153,0.7169782602026114,0.005966432998190549,0.9751433578903956,-0.15696731292884694
20250815,P,569.0,10.44,10.48,0.19466900186037436,-0.2900102394444297,0.0062514086850807195,0.9834088945135164,-0.09169517844552694
20250815,C,570.0,38.96,39.27,0.19311529976947703,0.7134154644243204,0.006105145748381242,1.0234392268126697,-0.15585131094740265
20250815,P,570.0,10.64,10.68,0.19440270004534183,-0.2962111368070149,0.006332707438191469,1.0376292720641587,-0.09238092619588681
20250815,C,571.0,38.17,38.5,0.19273734879404575,0.7072727277317891,0.0061703508415095615,1.0349285435894018,-0.15623287576241848
20250815,P,571.0,10.85,10.89,0.1915144561357933,-0.3006589432167714,0.006470769308070859,1.0392890676368243,-0.0910957670370318
20250815,C,572.0,37.5,37.57,0.19107808394065517,0.7019385885422987,0.0062682577182016225,1.0371316657481344,-0.15577341623993377
20250815,P,572.0,11.06,11.1,0.19095610229458393,-0.3070072743308155,0.006546875746671992,1.0422657925882515,-0.09127682083836089
20250815,C,573.0,36.72,36.79,0.1886102121844345,0.6972280801488845,0.006389811758929778,1.0389912593378057,-0.15479883747891168
20250815,P,573.0,11.27,11.32,0.1887578143345087,-0.31229899044356807,0.006673801602928867,1.0444555140303944,-0.09042425272334732
20250815,C,574.0,35.95,36.02,0.18824203677098758,0.6907717214663984,0.006457065690481351,1.041880622920992,-0.15513619812759422
20250815,P,574.0,11.5,11.54,0.18724017670438958,-0.3181569616566405,0.006783540255329812,1.0473016989414248,-0.08999803474152894
20250815,C,575.0,35.18,35.24,0.18746024387552004,0.6846639102428281,0.006535916716668999,1.0445917668293916,-0.15520859551740837
20250815,P,575.0,11.73,11.76,0.19223159489100397,-0.3286360562044228,0.006694204486997303,1.0525099301444136,-0.09372610817533612
20250815,C,576.0,34.41,34.47,0.18582079422465128,0.6790590569139525,0.0066418166109198816,1.0469801039801325,-0.15473925109299233
20250815,P,576.0,11.95,12.0,0.18525398961542158,-0.33093587943309555,0.006977924801908923,1.0529673991333794,-0.08981231545658858
20250815,P,577.0,12.19,12.23,0.18796886298130744,-0.3398478418533202,0.006955203716088044,1.057434306039708,-0.09210556112621791
20250815,C,577.0,33.65,33.71,0.18579712635421533,0.6721746652187277,0.006702092819774732,1.0500999281578984,-0.1552905594947578
20250815,C,578.0,32.89,32.95,0.18348575012285906,0.6668699029792273,0.006833035409532966,1.0523141770916382,-0.15438591085616
20250815,P,578.0,12.43,12.47,0.18262521912454266,-0.3436715806578177,0.0072041250190081505,1.0593291763477524,-0.08922633692554474
20250815,C,579.0,32.14,32.2,0.18250015722231477,0.6605844101439021,0.006925332061181614,1.0551111225699223,-0.1543173392742487
20250815,P,579.0,12.68,12.72,0.18199995849167672,-0.35056137374919943,0.007295446582243631,1.0626002489630846,-0.0893638023396846
20250815,C,580.0,31.39,31.45,0.18514687746731406,0.6520509811541909,0.006899763393273041,1.0592301954670873,-0.15656500054082975
20250815,P,580.0,12.94,12.97,0.1811855635110972,-0.357568812172745,0.007396951294409403,1.0667573000806279,-0.08938732533550922
20250718,C,581.0,25.45,25.51,0.17617619488806427,0.654754447986574,0.008741545853699469,0.8787833822082511,-0.17424632936245438
20250718,P,581.0,10.24,10.28,,,,,
20250718,C,582.0,24.7,24.75,,,,,
20250718,P,582.0,10.5,10.54,,,,,
20250718,C,583.0,23.97,24.02,0.17335596083022967,0.6388745811969638,0.009052828152997605,0.8836722087690809,-0.17364274880137429
20250718,P,583.0,10.77,10.81,0.17380262078076253,-0.37080155102709567,0.009346912767091048,0.892455393267916,-0.10751005643474906
20250718,C,584.0,23.24,23.29,0.1733202049439648,0.6298230110822246,0.009136038293593695,0.9227265393513129,-0.17421243720247265
20250718,P,584.0,11.04,11.08,0.17237960844238728,-0.3795331693768462,0.009504029252672434,0.9241017879206481,-0.10687989034386995
20250815,C,585.0,27.74,27.79,0.17865452892981354,0.6193015924885213,0.007356021722823708,1.1172890862640443,-0.1538230908149876
20250718,C,586.0,21.81,21.85,,,,,
20250815,P,585.0,14.3,14.34,0.17008759892778855,-0.391321103263967,0.008159194088273647,1.1170221239149694,-0.08360331402856126
20250718,P,586.0,11.62,11.66,0.170611409068632,-0.3981762329110719,0.009721362396582084,0.9295736979803575,-0.10572201030431648
20250718,C,587.0,21.11,21.15,0.16835740478504782,0.6037525517407856,0.009559747722964688,0.9308916744509652,-0.17092589944088057
20250718,P,587.0,11.92,11.96,0.16231976216192018,-0.4047333944618601,0.010275941004117134,0.9310679614888464,-0.09942196025734959
20250718,C,588.0,20.42,20.45,0.16767627409258784,0.5943441468956683,0.009655163848605378,0.9339236594342388,-0.17056258301270522
20250718,C,589.0,19.73,19.77,0.16635054589059403,0.5850827606587761,0.009788477376246893,0.9369042092919813,-0.1696982325052245
20250718,P,588.0,12.23,12.28,0.16700114570465602,-0.4167126608978645,0.01005577427044737,0.9346739024122392,-0.10311148352038532
20250718,P,589.0,12.56,12.6,0.1666852258762596,-0.42675339050583044,0.010139892448376325,0.9373916186210263,-0.10295223361483763
20250815,C,590.0,24.25,24.29,0.17305237374906227,0.5833363931869414,0.007785773398727935,1.1338536921711402,-0.15088025148758705
20250815,P,590.0,15.84,15.88,0.16878991039201974,-0.43279346011825914,0.00848937812770242,1.1323661022851148,-0.08317512324652669
20250718,P,591.0,13.23,13.28,0.1636578852242432,-0.44671190922902665,0.0104609184064248,0.9424987401933631,-0.10070257134650347
20250718,C,591.0,18.39,18.43,0.16359100034436136,0.5661525687143426,0.010071675952214516,0.9430649134472944,-0.16786475095911726
20250718,C,592.0,17.74,17.78,0.16196087902408163,0.5564923454223243,0.010231415876001486,0.9462475541372939,-0.166702142213192
20250718,P,592.0,13.59,13.63,0.15700968012688127,-0.45654840076828074,0.010975548588673558,0.9445294155887005,-0.09539954680794095
20250718,C,593.0,17.1,17.13,0.16635129109459695,0.5457669474104878,0.009974347061127896,0.9497289667047681,-0.16960408971862953
20250718,P,593.0,13.95,14.0,0.16002283727151523,-0.4674809811604826,0.0107782453546601,0.9476438067998814,-0.09712398826472167
20250718,P,594.0,14.33,14.38,0.15893643494045034,-0.47817417609768825,0.01086942805713538,0.9502313095577666,-0.09561741831407727
20250718,C,594.0,16.47,16.51,0.15897339452450363,0.5362655540833626,0.010445753771457424,0.9529984244935292,-0.16329108839932938
20250815,C,595.0,20.94,20.99,0.16365179014173425,0.5449551330682011,0.00835665141813174,1.152170325055458,-0.14407856696323149
20250815,P,595.0,17.58,17.64,0.16206709501504807,-0.4759549702263744,0.00903602070779516,1.1450080559259277,-0.07770182906218161
20250718,C,596.0,15.24,15.28,0.15749499260981703,0.5153693693703201,0.010568428804637094,0.9600298960510596,-0.1610383128281864
20250718,P,596.0,15.12,15.17,0.15294659312993086,-0.500868591319515,0.011344323140018693,0.954627792035776,-0.08951337703729086
20250718,C,597.0,14.65,14.68,0.15602705571311584,0.5046769749167992,0.01068105809370964,0.9636973715960515,-0.15932694492886545
20250718,P,597.0,15.54,15.58,0.16148429883767196,-0.5099515825915119,0.010732658273550114,0.956472897390686,-0.09566074742579048
20250718,C,598.0,14.06,14.1,0.15541795947185735,0.49395753703649664,0.010736346614294559,0.9673464081510001,-0.15829081353372942
20250718,P,598.0,15.97,16.01,0.15428538089638813,-0.5230328712472933,0.011268596970062003,0.9578325097648737,-0.08915156853906916
20250718,C,599.0,13.49,13.53,0.15391128870888643,0.48290846800840453,0.010856112032570454,0.9712007490919401,-0.15653303317035758
20250718,P,599.0,16.41,16.46,0.1541662878954065,-0.534359208963135,0.011286040428585357,0.9570295008981269,-0.08827433112575729
20250815,C,600.0,17.86,17.9,0.15662362655875223,0.5021224435294932,0.008801909400732567,1.1734969013923084,-0.13761288593722298
20250815,P,600.0,19.58,19.63,0.15815566023652677,-0.5226011026723305,0.009384638857172613,1.153278709887907,-0.07284596659535232
20250718,C,601.0,12.39,12.42,0.1571252720684601,0.46309132535409636,0.010575606725267191,0.9394082284239076,-0.15706005514569907
20250718,P,601.0,17.34,17.38,0.16448150329712563,-0.5508181602251104,0.010504452712018195,0.93031564098656,-0.09449011200055303
20250718,C,602.0,11.86,11.89,0.1550013221346208,0.4518305625212942,0.010672732463374123,0.9434276357419478,-0.1540788048821307
20250718,P,602.0,17.82,17.87,0.1506740679504353,-0.5692448612639056,0.011426443872230322,0.9325995759905545,-0.08135279267339902
20250718,C,603.0,11.34,11.37,0.1516623554669742,0.43957767701979267,0.01085537677042924,0.9480180259740631,-0.15005640705832685
20250718,P,603.0,18.2,18.5,0.1499432962385282,-0.5809591593081489,0.011432740510594454,0.9337040041698721,-0.07930885310935033
20250718,P,604.0,18.71,18.98,,,,,
20250718,C,604.0,10.84,10.87,0.14287094050327995,0.42306170313835667,0.011452278669323624,0.9551975960055827,-0.14137547194090083
20250815,C,605.0,15.02,15.06,0.15332073775492983,0.457788686905671,0.008919299331766441,1.149598530563571,-0.1317400026540622
20250815,P,605.0,21.79,22.02,0.15299325125862095,-0.571799295571602,0.009669996223100432,1.1231460496669676,-0.06500630836039135
20250718,C,606.0,9.87,9.9,0.14359699282694474,0.401081687788728,0.011292900613116424,0.9549483414983015,-0.1394520995911223
20250718,P,606.0,19.78,20.06,,,,,
20250718,C,607.0,9.41,9.44,0.15245782044984157,0.39775729849867797,0.010609928602326804,0.9446918530742057,-0.14575959455291704
20250718,P,607.0,20.33,20.66,,,,,
20250815,C,610.0,12.45,12.49,0.14901367978198837,0.41100567329826593,0.009037182453915642,1.15633132747468,-0.12437356118260161
20250815,P,610.0,24.36,24.62,0.1499480204697051,-0.6224913303944767,0.009725467084025679,1.1025317405621848,-0.057354750504425386
20250815,C,615.0,10.17,10.21,0.1440118475773228,0.36338706798592035,0.008985058686646875,1.109598112205374,-0.11435392890974139
20250815,P,615.0,27.24,27.54,0.14686376711584676,-0.6722758818448781,0.009560323360104048,1.0428211430741108,-0.04742407700581812
20250815,C,620.0,8.18,8.22,0.13963817815738053,0.3154369883120935,0.008774931038897607,1.0090810529796954,-0.10383629035982392
20250815,P,620.0,30.45,30.79,0.14162921095133155,-0.72616559135435,0.009331635230481672,0.9299340021123541,-0.034047076978124695
20250815,C,625.0,6.49,6.52,0.13734242821217668,0.2702647501326433,0.008338274425485324,1.0339657096949706,-0.09415655133277566
20250815,P,625.0,33.99,34.38,0.1327638223902655,-0.7880839077084019,0.00892505018391268,0.8324741643625089,-0.014886613651610545
20250815,C,630.0,5.07,5.1,0.1369165794205181,0.23282463918342,0.007690597997666112,0.9005622126741244,-0.0853074043071241
20250815,P,630.0,37.83,38.28,0.13284497200623385,-0.8276903401205022,0.008008023074020208,0.7551675818329144,-0.003867768882659615
20250815,C,635.0,3.92,3.95,0.13205591666303515,0.18912887112736185,0.007057700640236019,0.7604714939759463,-0.07220727325007838
20250815,P,635.0,41.95,42.45,0.12282521977173083,-0.8890050621349072,0.007418936647032335,0.5724831189636035,0.015103516085151774
20250815,C,640.0,2.99,3.01,0.13217358403181845,0.1571771022431041,0.006291296070491165,0.7774880927846661,-0.06368866708799373
20250815,P,640.0,45.88,47.9,0.15321121829266449,-0.8503069260962487,0.0063289722080734955,0.6779569249994495,-0.004530851693105467
20250815,C,645.0,2.25,2.27,0.12852456734145207,0.12364915919909962,0.0054749407244832566,0.6312179733312906,-0.05203342314653897
20250815,P,645.0,50.61,52.54,0.1337977673140162,-0.9239762293778774,0.006540548993673898,0.4198758664549729,0.016294787018771406
20250815,C,650.0,1.68,1.7,0.1287429033732308,0.10090734776266935,0.004722244896314151,0.5382363664972698,-0.044616571617659584
20250815,P,650.0,55.57,57.37,0.164718659936504,-0.8810040363146915,0.005216084101126695,0.5956820702104579,0.0021967526525548775
20250815,C,655.0,1.25,1.27,0.12660803057865558,0.0767525588774876,0.00392529670533265,0.478423436368719,-0.03557372091995548
20250815,P,655.0,60.08,62.34,0.174082874011016,-0.8872148105772885,0.0047850716789503405,0.5862740019072916,0.001567626919396523
20250815,C,660.0,0.93,0.94,0.1253131592036626,0.05876533888077039,0.0032184472860826772,0.3740834166276856,-0.02837873161196667
20250815,P,660.0,65.47,67.35,0.18400366916399802,-0.8913701736925216,0.004418169246984704,0.5762427205339691,0.0002727870132709711
20250620,C,548.0,48.99,50.45,0.22581334435094866,0.9017899972671608,0.0044020200393296675,0.3104968822843759,-0.16658520081961575
20250620,P,548.0,2.07,2.08,0.2227159764478835,-0.10436314375747859,0.0046495778927114675,0.3433036435093131,-0.10285710740536987
20250620,C,549.0,47.53,49.54,,,,,
20250620,P,549.0,2.14,2.15,0.2352464597697848,-0.12188637041184053,0.004912702500087761,0.3464435595568336,-0.12130920483005622
20250620,C,550.0,47.36,47.54,0.21954771034571902,0.8980963089796155,0.004654057790703284,0.3274228821723071,-0.16649299265435036
20250620,P,550.0,2.21,2.22,0.2217663789599147,-0.11421818583094037,0.004974367159659433,0.3448209035201084,-0.1088397682370343
20250620,C,551.0,45.72,47.68,0.21607918583988892,0.8965073047608478,0.0047840954155384,0.33438305427279147,-0.16603834588431374
20250620,P,551.0,2.28,2.3,0.24137352872561746,-0.13757615990510272,0.005229213748332661,0.42655598785946847,-0.13584691983746203
20250620,C,552.0,45.5,45.93,,,,,
20250620,P,552.0,2.36,2.38,0.2189683218544781,-0.12234038286332655,0.00529251442378113,0.34599879126471755,-0.11260906989055358
20250620,C,553.0,44.57,45.01,,,,,
20250620,P,553.0,2.44,2.46,0.2170802156486701,-0.12599158306556837,0.005454063231628486,0.34650478377133886,-0.11389962343434755
20250620,C,554.0,43.59,44.13,,,,,
20250620,P,554.0,2.53,2.54,0.2134776188438052,-0.12801621830234342,0.005611398171119481,0.3563263037931752,-0.11313442838731864
20250620,C,555.0,42.74,43.16,0.20918347836920456,0.881578553062193,0.005438829971709567,0.35553764412659916,-0.17242729468411053
20250620,P,555.0,2.61,2.63,0.21454736761786802,-0.13465571969024112,0.00579585938196842,0.4127536858737355,-0.11794096827114521
20250620,C,556.0,41.81,42.17,,,,,
20250620,P,556.0,2.7,2.72,0.2133733625890174,-0.13984360502872395,0.005974545029329759,0.425891766623431,-0.12005880605236398
20250620,C,557.0,40.92,41.4,,,,,
20250620,P,557.0,2.8,2.82,,,,,
20250620,C,558.0,39.94,40.47,,,,,
20250620,P,558.0,2.89,2.91,,,,,
20250620,C,559.0,39.04,39.56,,,,,
20250620,P,559.0,3.0,3.01,,,,,
20250620,C,560.0,38.16,38.56,0.20680253757775693,0.8529417979625037,0.006397772037179077,0.426731658737026,-0.18798065571515982
20250620,P,560.0,3.1,3.12,0.20609917316006404,-0.15968499150978407,0.006735737875086897,0.4287017102711608,-0.12534591963831979
20250620,C,561.0,37.24,37.76,0.20101251850539736,0.8525429625029308,0.006594072212876622,0.4264689494133904,-0.18464010221577307
20250620,P,561.0,3.21,3.23,0.20287923004546846,-0.16329939211704286,0.006944674725221538,0.4291151722346296,-0.12495120361589075
20250620,C,562.0,36.35,36.86,0.2004044259131089,0.8459585547782813,0.006802331881084183,0.4275004860991416,-0.18750870614068985
20250620,P,562.0,3.32,3.34,0.2028945768276505,-0.17054472829984427,0.007148587538479114,0.43028650850590866,-0.12845500433651635
20250620,C,563.0,35.48,35.97,0.20125991499041562,0.8376845533346283,0.007008714834485188,0.43384094850893007,-0.1921391084111855
20250620,P,563.0,3.44,3.46,0.20177388273143523,-0.17659867697506673,0.007360170321437598,0.4458335036200811,-0.1305802002513254
20250620,C,564.0,34.63,35.07,0.20025712805357138,0.8314995038355072,0.007220905796538319,0.4572060567171974,-0.19452675357265575
20250620,P,564.0,3.56,3.58,,,,,
20250620,C,565.0,33.73,34.15,0.18080242542869118,0.8470830627781953,0.0075077073485940475,0.4259339363839132,-0.1746703061540072
20250620,P,565.0,3.69,3.7,,,,,
20250620,C,566.0,32.83,33.31,,,,,
20250620,P,566.0,3.81,3.84,,,,,
20250620,C,567.0,31.96,32.43,0.19273145106707465,0.8161259595925774,0.007923258396247902,0.46645442723328756,-0.19602347101293363
20250620,P,567.0,3.95,3.97,,,,,
20250620,C,568.0,31.1,31.56,,,,,
20250620,P,568.0,4.09,4.11,,,,,
20250620,C,569.0,30.26,30.7,,,,,
20250620,P,569.0,4.24,4.26,,,,,
20250620,C,570.0,29.43,29.79,,,,,
20250620,P,570.0,4.39,4.41,,,,,
20250620,C,571.0,28.61,28.98,,,,,
20250620,P,571.0,4.55,4.57,,,,,
20250620,C,572.0,27.71,28.13,,,,,
20250620,P,572.0,4.71,4.73,,,,,
20250620,C,573.0,26.86,27.29,,,,,
20250620,P,573.0,4.88,4.9,,,,,
20250620,C,574.0,26.03,26.45,,,,,
20250620,P,574.0,5.06,5.08,,,,,
20250620,C,575.0,25.27,25.56,,,,,
20250620,P,575.0,5.24,5.26,0.18200702259766813,-0.264282974742786,0.01027508395946072,0.5855545497802286,-0.14357593662937215
20250620,C,576.0,24.46,24.79,,,,,
20250620,P,576.0,5.43,5.45,0.18039162708194834,-0.27341033337865694,0.01054147505229031,0.5869862572354547,-0.14416708400362155
20250620,C,577.0,23.58,23.98,,,,,
20250620,P,577.0,5.63,5.65,,,,,
20250620,C,578.0,22.78,23.16,,,,,
20250620,P,578.0,5.84,5.86,0.1776299571580664,-0.29256931820181187,0.011077787673790196,0.5900561346962521,-0.14585297593623436
20250620,C,579.0,22.02,22.35,0.16566394705946966,0.7290327034810885,0.01149904131406585,0.5855471533367442,-0.2012293491581584
20250620,P,579.0,6.05,6.07,0.1759879161005351,-0.30212728355426444,0.011369098090961923,0.6048357033458869,-0.14638304704009114
20250620,C,580.0,21.22,21.52,0.17384612168930844,0.7087815830269818,0.011344466824755898,0.6133246788437745,-0.21287824669141878
20250620,P,580.0,6.28,6.3,0.1749006579903102,-0.31276555844810505,0.011616308892073095,0.6427168338717255,-0.14713224728116436
20250620,C,581.0,20.47,20.74,0.17476164311902953,0.6960669810125973,0.011496480320148106,0.6155320173200884,-0.21600087521830402
20250620,P,581.0,6.51,6.53,0.17226736600738338,-0.32272960181702787,0.011926702991923813,0.6442700920436693,-0.14571541652131775
20250620,C,582.0,19.77,19.84,0.17112423834116663,0.6874846211149633,0.011886777034485724,0.6167728171506255,-0.21403575368390934
20250620,P,582.0,6.75,6.77,0.1700925391188414,-0.3333644367234372,0.012223393763844988,0.6459804940807414,-0.14478004482376275
20250620,C,583.0,19.01,19.07,0.17121021443729117,0.6753742058286741,0.01208667541627505,0.6335929416978026,-0.2162229331670042
20250620,P,583.0,7.0,7.02,0.16903361585287768,-0.34511565280145,0.012460804408168047,0.6479571432271491,-0.14504614155500004
