Expiry,Type,Strike,Bid,Ask,IV,Delta,Gamma,Vega,Theta
20250815,P,360.0,51.6,51.8,0.6358926128151312,-0.5005368565944603,0.0038452816813813262,0.673696967881547,-0.22032553228699556
20250718,C,365.0,25.35,25.5,0.6152779934335391,0.4511615761757337,0.004669350329417696,0.5445802455860083,-0.2966598156582743
20250718,P,365.0,47.05,47.3,0.614441102767813,-0.5539940744821166,0.004755986584058457,0.5430313615483442,-0.25681312122289185
20250815,C,370.0,32.7,32.85,0.6369567248051292,0.470591583793716,0.00374372900345625,0.6603073549356395,-0.25703073672434795
20250815,P,370.0,58.05,58.3,0.6364640570403053,-0.5356982859681222,0.003830010561996412,0.6582980872662958,-0.21755065108691965
20250718,C,375.0,22.25,22.4,0.6270144305886581,0.41159452294235555,0.004514466523709857,0.5533483405435646,-0.2965073157541105
20250718,P,375.0,53.95,54.15,0.6214827590765772,-0.5958135758234465,0.004640204273108631,0.5491480241708615,-0.2537120431448758
20250815,C,380.0,29.55,29.7,0.6445120103587536,0.4388551886178449,0.003666910404491576,0.6707199593347788,-0.2567556985750748
20250815,P,380.0,64.85,65.1,0.6378841001628477,-0.5700604299092832,0.0037948988772857446,0.6665442776779429,-0.21414847341307258
20250718,C,385.0,19.55,19.7,0.6286747743841017,0.3730124938174782,0.0043680348833483925,0.5189845271745277,-0.2875443159905666
20250718,P,385.0,61.25,61.45,0.619250414895292,-0.636799127495974,0.004519504048779212,0.5154941548589846,-0.24175907575856911
20250815,C,390.0,26.75,26.9,0.6449049943570958,0.4065821634195728,0.003612446615782645,0.6289396321329619,-0.25248822839358054
20250815,P,390.0,72.0,72.25,0.6457964396752524,-0.6008140216830566,0.0037052020451558763,0.6252274751028324,-0.2121639512430333
20250718,C,395.0,17.2,17.3,0.635105245266909,0.33743868442036,0.004182639260979171,0.5269336972993983,-0.2801181593564139
20250718,P,395.0,68.85,69.1,0.6305604998698783,-0.6716793384845516,0.004309467996309831,0.519006417498673,-0.2362434239970661
20250815,C,400.0,24.2,24.35,0.648685693649087,0.3778174733910043,0.0035084222128287427,0.638382285557725,-0.2474410688780542
20250718,C,405.0,15.15,15.25,0.6400118672758907,0.3053748856375088,0.00397307722854539,0.4742340332070132,-0.2695513807316237
20250815,P,400.0,79.45,79.7,0.641463378807116,-0.6329774845645988,0.003647588289853588,0.6323197368450906,-0.20311919044169846
20250718,P,405.0,76.75,77.25,,,,,
20250620,C,390.0,9.65,9.75,0.6327808358054158,0.2706424254770383,0.005196841509638418,0.34068685330477244,-0.3403959618145466
20250620,P,390.0,57.7,58.05,,,,,
20250620,C,395.0,8.8,8.9,0.6394508133131555,0.2505778806635679,0.004958628934541768,0.34320399580247596,-0.33120870563844035
20250620,P,395.0,61.65,62.35,,,,,
20250620,C,400.0,8.0,8.1,0.6429157855226348,0.2320104813317568,0.004720448175353145,0.2945280398600101,-0.31840310422057255
20250620,P,400.0,66.1,66.45,0.6412877223400563,-0.7747551791565195,0.004825730262528603,0.29038214193872136,-0.27490208161124235
20250620,C,405.0,7.35,7.4,0.6466141280183997,0.21458287376467028,0.004481467944371568,0.2966714661592693,-0.3054790202685061
20250620,P,405.0,70.35,70.9,0.6477971116251499,-0.791278917525887,0.0045840998514394245,0.29096744725971746,-0.2640171264213556
20250620,C,270.0,74.65,75.1,0.5557552858796434,0.9357368878158158,0.0022541693041904245,0.13812627457960502,-0.14039520710097006
20250620,P,270.0,3.25,3.3,0.6591230196483262,-0.09562747141270503,0.0025703517226478055,0.19019545423113282,-0.1729302525281265
20250620,C,275.0,70.25,70.55,0.7044480387124876,0.8745269579667451,0.0029190375756459252,0.19259364310286742,-0.2575345119762302
20250620,P,275.0,3.75,3.85,0.6461546087778732,-0.109513482035669,0.002884133822241527,0.192222920885865,-0.18618238066505324
20250620,C,280.0,65.9,66.2,0.598177552379656,0.8873912565952037,0.0031741291529600564,0.1936425565652371,-0.2091534454892093
20250620,P,280.0,4.35,4.45,0.6367073304140105,-0.12491668417126907,0.003221650466384678,0.1945794759010555,-0.20164619305061762
20250620,C,285.0,61.65,61.95,0.5833244914997414,0.8726898836518282,0.0035597618754383115,0.19561006258622626,-0.22108146596266914
20250620,P,285.0,5.1,5.15,0.633393057591245,-0.1445666284731485,0.0035757844194902744,0.23990456214390843,-0.22113155846775484
20250620,C,290.0,57.5,57.8,0.6281307104897247,0.8353012012282267,0.003924559867769115,0.24224333457797798,-0.27342568706987574
20250620,P,290.0,5.95,6.0,0.6235665905889355,-0.1638003090540502,0.003945893715836208,0.24250707380204162,-0.2360738311147428
20250620,C,295.0,53.5,53.8,0.6180441373501885,0.8150550921545652,0.004303455980243692,0.28725111290046357,-0.28823615110129114
20250620,P,295.0,6.9,7.0,0.6187008618232956,-0.18578818177495146,0.004320027116264677,0.28745621551642486,-0.2539948889544601
20250620,C,300.0,49.65,49.9,0.6098184780047727,0.7912625176236853,0.004678611115682791,0.29014433900394465,-0.30297222798157625
20250620,P,300.0,8.05,8.1,0.6123353513024729,-0.21017998732951332,0.004690001522534789,0.2904923406976927,-0.26949434550010404
20250620,C,305.0,45.95,46.2,0.6147282799604605,0.7634847558828766,0.005008365140312569,0.319748898880583,-0.3264997373366865
20250620,P,305.0,9.3,9.4,0.6102218605269728,-0.2362146172689257,0.005054468147057122,0.30609780388804,-0.2878844423032662
20250620,C,310.0,42.4,42.65,0.6023338200660324,0.7373294306759564,0.005380178580725249,0.333817962542895,-0.33529097838423344
20250620,P,310.0,10.75,10.85,0.6033699626974507,-0.26390926351517885,0.00540114722080415,0.33409199933729106,-0.29992855735858365
20250620,C,315.0,39.05,39.3,0.6004671683382246,0.7078553941888859,0.005696636102050595,0.33714226744323383,-0.35067846481898174
20250620,P,315.0,12.35,12.45,0.6037677280440655,-0.29394682477928136,0.005704011227069909,0.3377999350147345,-0.31641952191740014
20250620,C,320.0,35.85,36.05,0.6040160103111644,0.6760790095518553,0.005918924051375411,0.36883957726269045,-0.36646487764095137
20250620,P,320.0,14.15,14.25,0.6010260802685521,-0.3247512091961461,0.0059803170735787045,0.36905136279126083,-0.32777823003911993
20250620,C,325.0,32.9,33.05,0.6026628291769105,0.6444133280284471,0.006147977083572517,0.37239815085744254,-0.3771906294752461
20250620,P,325.0,16.15,16.25,0.5993753059402893,-0.3567026402776796,0.006218737583296511,0.3727224829349147,-0.33793023848092035
20250620,C,330.0,30.1,30.25,0.6050248177138117,0.6120948882275138,0.006309162392493276,0.3912907810860595,-0.38833630331597796
20250620,P,330.0,18.3,18.45,0.6014028982660596,-0.3894278568421303,0.006390220006578051,0.3914205289669397,-0.34855242413331855
20250620,C,335.0,27.45,27.6,0.6027683959371645,0.5795031037155128,0.006446617922766551,0.3949504931081229,-0.39250607088861694
20250620,P,335.0,20.7,20.8,0.6013043621587254,-0.42243084323062347,0.006510500415989028,0.39504939808562867,-0.35367362657070095
20250620,C,340.0,25.05,25.15,0.6059475571125653,0.5468854990102928,0.006526206397678795,0.3985942593978322,-0.4000231375201115
20250620,P,340.0,23.3,23.35,0.6016386695905629,-0.4555540238870193,0.006627156029938977,0.39858648877014957,-0.35912224880762095
20250620,C,345.0,22.8,22.9,0.6011072198951354,0.5141942950174188,0.0065933944098166926,0.4022306386878185,-0.39673632064521774
20250620,P,345.0,26.0,26.1,0.600187591090122,-0.4883975444377313,0.006661551997093412,0.4020394958492588,-0.35753714492322547
20250620,C,350.0,20.7,20.85,0.6078074700369722,0.4827927371816245,0.006526041742303453,0.4057795657239609,-0.4001950170640334
20250620,P,350.0,28.9,29.05,0.6039675312363381,-0.5205595499276227,0.006630566079669951,0.4052206773327818,-0.35886126446113853
20250620,C,355.0,18.85,18.95,0.6073263726044046,0.45137708689406314,0.006493861436078215,0.39330922988484573,-0.39664854894627843
20250620,P,355.0,32.0,32.2,0.6047000512837599,-0.5522486767661964,0.006587705312765081,0.3927900904190338,-0.35562252749434675
20250620,C,360.0,17.1,17.2,0.6088992024816646,0.4213784590760762,0.006383620125308858,0.39669763563555804,-0.3910980505912181
20250620,P,360.0,35.25,35.45,0.6059217268852046,-0.5827556194636475,0.006485239170079126,0.39566304752291614,-0.34953617554668953
20250620,C,365.0,15.55,15.65,0.6123057517399951,0.3920820127434244,0.006257603749462985,0.4000495946499498,-0.38680010809994025
20250620,P,365.0,38.7,38.9,0.6080793269223365,-0.6129678316677052,0.006374910150972202,0.3975564987847875,-0.3441023096007881
20250620,C,370.0,14.1,14.2,0.6177101440151126,0.3658195080247449,0.006056865853715007,0.37229228741154685,-0.3803143916619781
20250620,P,370.0,42.25,42.45,0.6130544979618151,-0.6397169244059685,0.006174377351828053,0.3709400145805688,-0.3367278949009859
20250620,C,375.0,12.8,12.9,0.6195289735883789,0.339302532547798,0.005872680911063853,0.37534033402433664,-0.3703215262282353
20250620,P,375.0,45.95,46.15,0.6117605077201692,-0.6679795284697009,0.006016472592904391,0.37289538018703183,-0.3241917684653086
20250620,C,380.0,11.65,11.75,0.6251072023956596,0.3144618994426737,0.005666162704246331,0.3783049827657461,-0.36310209951840033
20250620,P,380.0,49.8,50.0,0.6568756422214299,-0.6777047685733514,0.005543259197749187,0.3745227037181138,-0.34540888445532375
20250620,C,385.0,10.6,10.7,0.6334965517806911,0.2940112093572438,0.005407774466669919,0.33800479527628546,-0.3553948487118652
20250620,P,385.0,53.55,54.25,,,,,
20250815,C,410.0,21.95,22.1,0.6544762511952606,0.3507716706458147,0.0033991107095730664,0.6477527598661901,-0.2435545250641146
20250815,P,410.0,87.15,87.45,0.6492368592291927,-0.6608544451208012,0.0035334186938307385,0.6349918004036255,-0.19918511535079603
20250620,C,270.0,74.65,75.1,0.5557552858796434,0.9361355184777821,0.002241348979861938,0.13297920826708776,-0.13991205081267802
20250620,P,270.0,3.25,3.3,0.6591230196483262,-0.09506196244598464,0.0025584155449591595,0.19023553496705858,-0.17233823839764598
20250620,P,275.0,3.75,3.85,0.6461546087778732,-0.10892726109432431,0.0028714246406088815,0.1922567754097284,-0.18558804489438155
20250620,C,275.0,70.25,70.55,0.7044480387124876,0.8750694320047928,0.0029079394125933297,0.1926376869275117,-0.25695155395891833
20250620,C,280.0,66.05,66.35,0.6403754028264552,0.8747086919033172,0.0032122520094371057,0.19387747483729356,-0.22586710199098547
20250620,P,280.0,4.3,4.4,0.6403754028264552,-0.12593124462491062,0.003223953548758566,0.1944913505011634,-0.18995432237221355
20250620,C,285.0,61.8,62.1,0.6321083732701597,0.8566195603949174,0.0035629752070254882,0.23944421250552494,-0.26836410524607146
20250620,P,285.0,5.05,5.1,0.6321083732701597,-0.1441179438346979,0.003577006315788906,0.23961060493190178,-0.2317347698739578
20250620,C,290.0,57.65,57.95,0.6250166825327522,0.8365955230301265,0.003928832303707471,0.24194605496401067,-0.26776554879675984
20250620,P,290.0,5.85,5.95,0.6250166825327522,-0.16420106348265703,0.0039449565384122726,0.24230412205654517,-0.23072948940518678
20250620,C,295.0,53.65,53.95,0.6193120864128718,0.8149759511361373,0.004300091845547658,0.2869812239826359,-0.30899730973993655
20250620,P,295.0,6.85,6.9,0.6193120864128718,-0.18596827292539844,0.004319498702695166,0.2871824415682491,-0.2714604466016475
20250620,C,300.0,49.8,50.05,0.6137632664143053,0.7904512665126378,0.004664374838207225,0.28992852198860675,-0.3087151926681173
20250620,P,300.0,7.95,8.05,0.6137632664143053,-0.2105670525310873,0.004686298040919461,0.29028125733545806,-0.27076079797795405
20250620,C,305.0,46.05,46.4,0.6117831711317037,0.7646016057574864,0.005023237561914605,0.31193747012704165,-0.310003134987376
20250620,P,305.0,9.2,9.3,0.6117831711317037,-0.2365798200011966,0.0050492509962125846,0.314855481147319,-0.2727603657583817
20250620,C,310.0,42.5,42.8,0.6070684437247051,0.7365059300858867,0.00535080077840163,0.3336374507504729,-0.34588807084308115
20250620,P,310.0,10.65,10.75,0.6070684437247051,-0.2648068408848178,0.005379773893120698,0.3339422518240269,-0.30707401820044566
20250620,C,315.0,39.15,39.45,0.6032804378782114,0.7076470242481836,0.005677386597721684,0.33697826094007866,-0.3462124259304815
20250620,P,315.0,12.25,12.35,0.6032804378782114,-0.29382997369027614,0.005710878663979165,0.337676293370782,-0.30733257838163475
20250620,C,320.0,36.0,36.15,0.6016355502122646,0.6768323666691501,0.005940866962770363,0.3686742286187368,-0.37435629313714713
20250620,P,320.0,14.05,14.15,0.6016355502122646,-0.3248595337013052,0.005978169743655418,0.368901891139922,-0.3348461022721487
20250620,C,325.0,33.0,33.15,0.6013352684809632,0.6449252801701335,0.006162385587722724,0.37228338024823415,-0.3765457593505843
20250620,C,330.0,30.15,30.3,0.6016400913633112,0.6126726966605667,0.0063456171663162815,0.39122004354502593,-0.3935623533515269
20250620,P,325.0,16.0,16.15,0.6013352684809632,-0.35694453485747324,0.006204274463827106,0.3726509795833586,-0.33678413000429863
20250620,P,330.0,18.2,18.3,0.6016400913633112,-0.3894794570066193,0.006391837402898426,0.3913382387846127,-0.3535182152662344
20250620,C,335.0,27.55,27.7,0.6000164243577102,0.5798858529844676,0.00647841062110902,0.3949312015743054,-0.39493649344925075
20250620,P,335.0,20.55,20.65,0.6000164243577102,-0.4224689460966368,0.006529684426280455,0.3950099926136943,-0.3545599178496346
20250620,C,340.0,25.1,25.25,0.6026994487752819,0.5470923727864344,0.0065647852935135425,0.39862982330829055,-0.3989597194875536
20250620,P,340.0,23.1,23.25,0.6026994487752819,-0.4555850904213377,0.006621482655552135,0.3985756664646303,-0.35841411755005126
20250620,C,345.0,22.85,23.0,0.6015888146134594,0.5146342735004547,0.0065905871510891665,0.4022969014352391,-0.4005725736365733
20250620,P,345.0,25.8,25.95,0.6015888146134594,-0.48828773943145615,0.006651599796197535,0.4020839527866329,-0.3596890146547871
20250620,C,350.0,20.75,20.9,0.605247623173834,0.4827935477729911,0.006556824514682388,0.40591897861380133,-0.40517621271025206
20250620,P,350.0,28.75,28.9,0.605247623173834,-0.5204230863735921,0.006623132497484474,0.4052637050743968,-0.36381509908887466
20250620,C,355.0,18.85,19.0,0.6075656652020159,0.4518023062254739,0.006494334747406178,0.3934593017630341,-0.3936125103956165
20250620,P,355.0,31.8,32.0,0.6075656652020159,-0.5517502813998468,0.006564401076277807,0.39284695024655747,-0.35247873018589715
20250620,C,360.0,17.15,17.25,0.6087281085516661,0.4216943189650692,0.006388779986752835,0.3968958688791062,-0.3965053871021773
20250620,P,360.0,35.05,35.25,0.6087281085516661,-0.5821576654951282,0.006464477124257746,0.3956957840933839,-0.3547588974934399
20250620,C,365.0,15.55,15.7,0.6126388926832411,0.39251631646583823,0.006258569598069676,0.40028114936114356,-0.40111954216568435
20250620,P,365.0,38.5,38.7,0.6126388926832411,-0.6117284958045885,0.006339318621244015,0.3977277362736089,-0.3578274697122623
20250620,C,370.0,14.1,14.25,0.6155581682853403,0.36547884497150557,0.006077483601034735,0.37258317912987415,-0.3751147745635457
20250620,P,370.0,42.05,42.25,0.6155581682853403,-0.639064672497464,0.0061616530990795115,0.3710470181257719,-0.33335799440248337
20250620,C,375.0,12.8,12.95,0.6196669162058879,0.3396639289242255,0.00587569522386216,0.3756298747244582,-0.37950850474944
20250620,P,375.0,45.75,45.95,0.6196669162058879,-0.6652195469212124,0.005964662383139088,0.3729803916479071,-0.3368011144174261
20250620,C,380.0,11.65,11.75,0.6252394260675349,0.314801053384747,0.005669626672202381,0.3786281363075119,-0.3654753790493732
20250620,P,380.0,49.55,49.8,0.6252394260675349,-0.6904904214419847,0.00576197217982354,0.37278440810409563,-0.3190418590257593
20250620,C,385.0,10.6,10.7,0.6294179611443359,0.29272191077078424,0.00543210300173973,0.3384000732168708,-0.34660711178032066
20250620,P,385.0,53.45,54.15,,,,,
20250620,C,390.0,,,0.6327808358054158,0.2716994274927497,0.005203651818582976,0.3407612551903476,-0.34126135101672483
20250620,P,390.0,57.65,57.95,,,,,
20250620,C,395.0,8.8,8.9,0.6394508133131555,0.2516360449527987,0.004965471864166335,0.3432788574445702,-0.33207501074055196
20250620,P,395.0,61.65,62.35,,,,,
20250620,C,400.0,8.0,8.1,0.6409149990508293,0.23206693606703718,0.004733219108022764,0.2946323097084349,-0.3176832590236672
20250620,C,405.0,7.35,7.4,0.6466141280183997,0.21548182150532694,0.00448980638115538,0.29673721156107735,-0.30642008329739473
20250620,P,400.0,66.1,66.45,0.6412877223400563,-0.773840453613164,0.004833683079327335,0.29048991290001425,-0.2758305452650103
20250620,P,405.0,70.05,70.75,0.6477971116251499,-0.7903604028154433,0.0045920709398986955,0.29112748533106014,-0.2649458365973303
20250620,C,410.0,6.7,6.8,0.6466854016435155,0.196375842706088,0.004257718940999171,0.2989363441440709,-0.2902995676045994
20250620,P,410.0,74.5,75.1,0.6490586731047617,-0.809331892527283,0.004364669502980743,0.2904724827337617,-0.24954316872581844
20250718,C,270.0,80.2,80.5,0.6485515679184694,0.8513552524716416,0.002591920397824043,0.316012615580064,-0.19879339643044397
20250718,P,270.0,7.5,7.65,0.6391265737887573,-0.14665764124508796,0.002613133287245197,0.316380748413426,-0.16270617501540022
20250718,P,275.0,8.45,8.55,0.6358336557618504,-0.16222194904678244,0.002816506720147032,0.3206371619657773,-0.17327237865529643
20250718,C,275.0,76.2,76.5,0.6363038787765565,0.8383940658872165,0.0027989244306070348,0.3193744828555083,-0.20561634947033947
20250718,C,280.0,72.25,72.6,0.6353779237016104,0.8208064390749931,0.002991748613406205,0.3790231635430814,-0.2171968435813818
20250718,P,280.0,9.5,9.65,0.6302318765422044,-0.17860381839155734,0.0030210891484469113,0.37937279799693435,-0.1822104133971441
20250718,C,285.0,68.5,68.75,0.6283886556223437,0.803739235359354,0.003194895576943456,0.3830199008904316,-0.22551030361742935
20250718,P,285.0,10.7,10.8,0.6273160100494195,-0.19695033530058617,0.0032189591667953345,0.38365213083232774,-0.19191574676064285
20250718,C,290.0,64.8,65.1,0.6223722114926076,0.7860999423569314,0.003402629309905431,0.38704786861481466,-0.2342146493750809
20250718,P,290.0,11.95,12.05,0.6207910112967786,-0.21455130147265788,0.003430883649001621,0.38831642975886815,-0.1998911207560248
20250718,C,295.0,61.2,61.55,0.622034620117386,0.7660785963491503,0.003582756674597025,0.4410584821094261,-0.24468509322810214
20250718,P,295.0,13.35,13.5,0.6260107107044368,-0.23617623859570858,0.003593961577654838,0.4416162928322258,-0.21249554788587263
20250718,C,300.0,57.8,58.05,0.6208918328879635,0.745020224546142,0.0037513775259782173,0.4455995194670024,-0.2537411536609776
20250718,P,300.0,14.85,15.0,0.6172551590577957,-0.25562854876474045,0.003797346579906425,0.4462739092065,-0.2176273498644791
20250718,C,305.0,54.45,54.75,0.6385310198878215,0.7206420465422081,0.003830797987786951,0.4502660359771795,-0.27143515352245656
20250718,P,305.0,16.55,16.65,0.6034970841095335,-0.2746811552161834,0.004036386076248273,0.45107062085832084,-0.2204038646351318
20250718,C,310.0,51.3,51.6,0.6117430637695391,0.7032954053201308,0.004115377928484974,0.49251254432535774,-0.2677709502944359
20250718,P,310.0,18.35,18.45,0.6209583328200529,-0.30004058728715466,0.004097744155611593,0.49306519764856915,-0.23651780068632694
20250718,C,315.0,48.3,48.5,0.6117562976351404,0.6802950287016789,0.0042394948156605165,0.4973749637197429,-0.2745650091588358
20250718,P,315.0,20.25,20.4,0.6134564057000684,-0.32193302347074415,0.004268635692021674,0.49800322807502084,-0.23959216737952096
20250718,C,320.0,45.4,45.6,0.6109329880386726,0.6573737463084581,0.004369130221672825,0.5022373949933794,-0.2809856833140291
20250718,P,320.0,22.35,22.5,0.6135874359541246,-0.3450973851792755,0.004395250802488129,0.5030814919039983,-0.24606640870979202
20250718,C,325.0,42.65,42.85,0.6116683712878269,0.6342185233161797,0.004479199976879372,0.5277786306937315,-0.2875370983161898
20250718,C,330.0,40.0,40.2,0.6098412357291442,0.610765444469504,0.004563483895837768,0.5327554676350346,-0.29027450388964987
20250718,P,325.0,24.5,24.65,0.6147285899704272,-0.36849587715693494,0.004504208605708162,0.5281465879341773,-0.25235217484784217
20250718,P,330.0,26.9,27.05,0.6179868895834679,-0.3921109215014726,0.004553639523992039,0.5330492914138034,-0.25693054273442556
20250718,C,335.0,37.55,37.7,0.6130090671600709,0.5872596990726006,0.004610496232893847,0.5376955786903395,-0.2952040739692287
20250718,P,335.0,29.35,29.55,0.6134344944811901,-0.4157184799886732,0.004662304093387663,0.5379531692050286,-0.25812166235915446
20250718,C,340.0,35.2,35.35,0.6147653616524003,0.563918465165071,0.004667408426566998,0.5426341204297458,-0.29952995464678217
20250718,P,340.0,32.0,32.15,0.6179817539877872,-0.4392239907770018,0.004701597354365533,0.5426754084090462,-0.2633532851878334
20250718,C,345.0,32.95,33.15,,,,,
20250718,P,345.0,34.75,34.95,,,,,
20250718,C,350.0,30.9,31.05,,,,,
20250718,P,350.0,37.65,37.85,,,,,
20250718,C,355.0,28.9,29.05,,,,,
20250718,P,355.0,40.65,40.85,,,,,
20250718,C,360.0,27.1,27.25,0.6145315818772848,0.47260748311958206,0.004712703841047811,0.5400191262481684,-0.2992650175906309
20250718,P,360.0,43.8,44.0,0.6151153214535934,-0.5319080610543965,0.0047840729954136615,0.5391663951120407,-0.26043633422669865
20250718,C,365.0,25.35,25.5,0.6152779934335391,0.4511615761757337,0.004669350329417696,0.5445802455860083,-0.2966598156582743
20250718,P,365.0,47.05,47.3,0.614441102767813,-0.5539940744821166,0.004755986584058457,0.5430313615483442,-0.25681312122289185
20250718,C,370.0,23.75,23.9,0.6192467987339577,0.4306559532446535,0.00460376826787252,0.5490390038431521,-0.29563362573302987
20250718,P,370.0,50.45,50.65,0.6171963536862269,-0.5752117522374995,0.004703074411211915,0.5466266563120854,-0.25488146480068113
20250718,C,375.0,22.25,22.4,0.6270144305886581,0.41159452294235555,0.004514466523709857,0.5533483405435646,-0.2965073157541105
20250718,P,375.0,53.95,54.15,0.6214827590765772,-0.5958135758234465,0.004640204273108631,0.5491480241708615,-0.2537120431448758
20250718,C,380.0,20.85,21.0,0.6286713604018229,0.3921144752332711,0.004444787584283128,0.5148795827106234,-0.29298948258469903
20250718,P,380.0,57.55,57.75,0.6249238688076955,-0.6150972088818402,0.004558025212627092,0.5126076194507192,-0.2505283332715761
20250718,C,385.0,19.55,19.7,0.6286747743841017,0.3730124938174782,0.0043680348833483925,0.5189845271745277,-0.2875443159905666
20250718,P,385.0,61.25,61.45,0.619250414895292,-0.636799127495974,0.004519504048779212,0.5154941548589846,-0.24175907575856911
20250718,C,390.0,18.3,18.45,0.6305881874286442,0.3546339834470652,0.004281205070484033,0.5230170984573128,-0.2831214179595465
20250718,P,390.0,65.0,65.2,0.6242955388871821,-0.6546343273819962,0.004416358400751712,0.5178855008455514,-0.2386662018742022
20250718,C,395.0,17.2,17.3,0.635105245266909,0.33743868442036,0.004182639260979171,0.5269336972993983,-0.2801181593564139
20250718,P,395.0,68.85,69.1,0.6305604998698783,-0.6716793384845516,0.004309467996309831,0.519006417498673,-0.2362434239970661
20250718,C,400.0,16.15,16.25,0.6381001186344604,0.32091704738155913,0.00408189001075843,0.4707659785655416,-0.27557844047969127
20250718,C,405.0,15.15,15.25,0.6400118672758907,0.3053748856375088,0.00397307722854539,0.4742340332070132,-0.2695513807316237
20250718,P,400.0,72.8,73.0,0.63143204873991,-0.6893330766911204,0.00421663266643592,0.46628952023995396,-0.22991162884673305
20250718,P,405.0,76.75,77.25,,,,,
20250718,C,410.0,14.25,14.35,0.6413791930100675,0.28969911119387065,0.0038674733093850165,0.47771499516955096,-0.2632221557529424
20250718,P,410.0,80.8,81.6,0.6386657831277818,-0.7198945660150655,0.003991275743279172,0.4695956646463486,-0.2191928622758554
