Expiry,Type,Strike,Bid,Ask,IV,Delta,Gamma,Vega,Theta
20250620,C,551.0,33.65,34.4,0.20288128107801337,0.7966191301142383,0.007452258246041575,0.52253718750773,-0.18763851596015257
20250620,P,551.0,4.95,4.99,0.20288128107801337,-0.2194266524891051,0.007739110580166111,0.5488477439774941,-0.12637323763856578
20250620,P,552.0,5.11,5.16,0.20154145981242075,-0.2260109162295917,0.007931409353411452,0.5500532277682009,-0.12525796015009938
20250620,C,552.0,32.81,33.59,0.20154145981242075,0.7903567936158581,0.007645765906753529,0.5236652065675074,-0.18669499737163875
20250620,C,553.0,31.97,32.72,0.20021035334197246,0.7840103443894696,0.007843560111790139,0.5454608826551848,-0.18575289300274989
20250620,P,553.0,5.28,5.32,0.20021035334197246,-0.23268340653770248,0.008127924348491222,0.5699334993266234,-0.12414413040590677
20250620,C,554.0,31.21,31.89,0.19884074886001227,0.7776171694486219,0.008046512431850953,0.5990432976513809,-0.18513245476684403
20250620,P,554.0,5.45,5.51,0.19884074886001227,-0.23946062644554567,0.008328662635314232,0.6230609759869532,-0.1262379388096866
20250718,C,555.0,34.62,34.96,,,,,
20250718,P,555.0,9.19,9.25,,,,,
20250620,P,556.0,5.82,5.87,0.19590759826690707,-0.25486325415948496,0.008708006920789248,0.6258983866651384,-0.13821586533723806
20250620,C,556.0,29.51,30.21,0.19590759826690707,0.7628407199874513,0.008435313102379176,0.6028422805681508,-0.20127304444851646
20250620,C,557.0,28.69,29.42,0.1944076743173583,0.7553231800679122,0.008637749684808441,0.604210311791423,-0.2000251692803694
20250620,P,557.0,6.01,6.06,0.1944076743173583,-0.2626936593460119,0.008905852539095526,0.6273487095516277,-0.13679721484177598
20250620,C,558.0,27.92,28.59,0.19292177867907112,0.7476838718642101,0.008845076692308133,0.605608625151369,-0.19878208682870735
20250620,C,559.0,27.12,27.78,0.19146486001693996,0.7399070026991339,0.00905695313104831,0.6070417226662563,-0.1975552723515186
20250620,P,558.0,6.2,6.26,0.19292177867907112,-0.2706501706163329,0.009108383284487069,0.6288309385835262,-0.13538347876905732
20250620,P,559.0,6.41,6.47,0.19146486001693996,-0.2787476032921045,0.00931519440423261,0.6303493680453354,-0.13398657364711397
20250718,C,560.0,30.86,30.99,,,,,
20250718,P,560.0,10.34,10.4,,,,,
20250620,P,561.0,6.63,6.67,0.1886354391345709,-0.2953617162817155,0.009741760579771004,0.6334956095503825,-0.13124155431893136
20250620,C,561.0,25.99,26.59,0.1886354391345709,0.7239439904604281,0.009494464782002521,0.6100130443534475,-0.1951488001720172
20250620,C,562.0,25.27,25.8,0.18718003912003064,0.7158317382466979,0.009723050214888895,0.6542213933025351,-0.19390515023185273
20250620,P,562.0,6.85,6.89,0.18718003912003064,-0.30381054448429484,0.009964782486859815,0.6824187862178803,-0.1298269790315647
20250620,C,563.0,24.42,25.0,0.1856184622031107,0.7070247904683792,0.009934881878164478,0.6716854723819665,-0.20649291402211034
20250620,P,563.0,7.08,7.12,0.1856184622031107,-0.31304676155768607,0.0101615938238695,0.6898125548851297,-0.14091384476253221
20250620,C,564.0,23.64,24.0,0.18398320594956152,0.6979254248123765,0.010145809499708633,0.6733953891982871,-0.20494362694435964
20250620,P,564.0,7.31,7.35,0.18398320594956152,-0.32244002327905813,0.01036346626530104,0.691611281742821,-0.1392007478910262
20250718,P,565.0,11.61,11.68,,,,,
20250718,C,565.0,27.16,27.27,,,,,
20250620,C,566.0,22.26,22.38,0.1807990835735289,0.6791911771024298,0.010582144098090728,0.6769585946030432,-0.20189500278170058
20250620,P,566.0,7.8,7.84,0.1807990835735289,-0.34177157015903303,0.010780381380576527,0.6953571207352773,-0.13582558772230158
20250620,C,567.0,21.51,21.62,0.17938047233793217,0.6694558334532276,0.010801131786444373,0.678840483919199,-0.2005076642300807
20250620,P,567.0,8.06,8.1,0.17938047233793217,-0.35179665857695597,0.010988543741730042,0.6973291980486849,-0.13427860524935298
20250620,C,568.0,20.76,20.88,0.17809693781083055,0.6594768662427763,0.011018863538798027,0.6807896502819375,-0.199229304084362
20250620,P,568.0,8.32,8.37,0.17809693781083055,-0.3620563403668418,0.011194657820034573,0.699366848506779,-0.13284351935848804
20250620,C,569.0,20.03,20.14,0.1767927868876115,0.6493747494905951,0.01124305776733003,0.6827738204675633,-0.1979263022442055
20250620,P,569.0,8.6,8.65,0.1767927868876115,-0.37244619653406624,0.011406974123611253,0.7014420943777839,-0.13138309419823457
20250718,P,570.0,13.08,13.14,,,,,
20250718,C,570.0,23.61,23.71,,,,,
20250620,C,571.0,18.59,18.7,0.17370914733375506,0.6281054137565609,0.01165869644634088,0.7225736023527709,-0.20281435748406196
20250620,P,571.0,9.18,9.23,0.17370914733375506,-0.3943471709105718,0.011779862299750022,0.7345118315892432,-0.13439732085593903
20250620,C,572.0,17.89,17.99,0.17217122564131435,0.6169774194351143,0.011854376631748598,0.7247933204096952,-0.20118843612944204
20250620,P,572.0,9.48,9.54,0.17217122564131435,-0.4057045774968793,0.011960054411319455,0.7368188558809123,-0.13262373772207958
20250620,C,573.0,17.2,17.29,0.1707096160797645,0.6056187532476094,0.012050461887357528,0.7270797859528457,-0.1996234072594234
20250620,P,573.0,9.8,9.86,0.1707096160797645,-0.4172879379802229,0.012139951438055586,0.7391922463387566,-0.13091203462653667
20250620,P,574.0,10.13,10.19,0.16935245843447608,-0.4290959673528377,0.01231725102082268,0.7416317983009737,-0.1292894021137645
20250620,C,574.0,16.52,16.61,0.16935245843447608,0.5940265144965817,0.012244673168042966,0.7294342745436886,-0.1981457438848686
20250718,C,575.0,20.25,20.33,,,,,
20250718,P,575.0,14.68,14.78,,,,,
20250620,C,576.0,15.18,15.27,0.16683866806200306,0.5702360345807699,0.012633559196247165,0.7343232190487221,-0.1953508501465837
20250620,P,576.0,10.82,10.88,0.16683866806200306,-0.4533044248634585,0.012670516257921722,0.7466890880867378,-0.1262083738414681
20250620,C,577.0,14.54,14.62,0.16541202050976483,0.5578951551954728,0.01279608388107349,0.7444293183493702,-0.19541145886212874
20250620,P,577.0,11.19,11.25,0.16541202050976483,-0.46582226109490077,0.012789396717707846,0.7493311190739185,-0.12452014671674583
20250620,C,578.0,13.9,13.99,0.1639482248085341,0.5452835629209029,0.012937003358553325,0.7470676817409707,-0.1937682825432674
20250620,P,578.0,11.56,11.63,0.1639482248085341,-0.4785576739860629,0.012910082412485747,0.7520417036514662,-0.12274830573770679
20250620,P,579.0,11.95,12.02,0.16254887566036874,-0.49151724704151845,0.013028481644470994,0.7548212725057759,-0.12102890398646693
20250620,C,579.0,13.28,13.37,0.16254887566036874,0.5324423231458578,0.013076233137817776,0.7497765897936386,-0.19217597270415077
20250718,C,580.0,17.13,17.22,,,,,
20250718,P,580.0,16.55,16.65,,,,,
20250620,C,581.0,12.08,12.16,0.15991165751344472,0.5061057238249335,0.013351360818778584,0.755398733690134,-0.18911542974231565
20250620,C,582.0,11.5,11.58,0.1586406284579235,0.4926201387239464,0.013489741714996114,0.7583109383640618,-0.18761616807629267
20250620,P,581.0,12.77,12.85,0.15991165751344472,-0.5180787395566112,0.013260520548720308,0.7605810157771078,-0.11772055280078142
20250620,P,582.0,13.21,13.28,0.1586406284579235,-0.5316769289514142,0.013376964377771736,0.7635574595919756,-0.11471685095154882
20250620,C,583.0,10.94,11.01,0.15738782062754306,0.47901315363777675,0.013573618627810988,0.738600404923508,-0.18158385756069073
20250620,P,583.0,13.66,13.73,0.15738782062754306,-0.5451539606822924,0.013407348500156372,0.7365764574578222,-0.10848279697524887
20250620,P,584.0,14.12,14.19,0.15615563244092667,-0.558811743863058,0.013429964712092141,0.7396083980901356,-0.10693489718691573
20250620,C,584.0,10.39,10.46,0.15615563244092667,0.4653337368696741,0.013617712888167426,0.7415990225646105,-0.1801347627917238
20250718,C,585.0,14.22,14.3,,,,,
20250718,P,585.0,18.68,18.79,,,,,
20250620,C,586.0,9.34,9.41,0.15377481836664705,0.437351166014384,0.013699231165191185,0.747801008266304,-0.17728643994580295
20250620,P,586.0,15.09,15.17,0.15377481836664705,-0.5867527865808642,0.013469177449277094,0.7458612046358866,-0.10391029299738186
20250620,C,587.0,8.84,8.91,0.15263771443848184,0.4230610259611199,0.0137355407178125,0.7510011382548605,-0.17589850021598963
20250620,C,588.0,8.35,8.42,0.15152181750526572,0.40860200377903716,0.013760941692523178,0.7469457930446577,-0.17150415658926033
20250620,P,587.0,15.6,15.68,0.15263771443848184,-0.6010276193704867,0.013486025858194145,0.7490572994061395,-0.10245955013369645
20250620,P,588.0,16.13,16.21,0.15152181750526572,-0.6151785770010683,0.013468279540096422,0.7227781970018725,-0.08982502435975448
20250620,P,589.0,16.67,16.75,0.15040283851849642,-0.6289444165782945,0.01339030293247495,0.6976042084806018,-0.08847639810152685
20250620,C,589.0,7.88,7.95,0.15040283851849642,0.3946046273398644,0.013707370643555447,0.705856869949204,-0.16321615043071525
20250718,P,590.0,21.11,21.21,,,,,
20250718,C,590.0,11.58,11.66,,,,,
20250620,C,591.0,7.0,7.06,0.14833376660441752,0.36631589943894716,0.013558864702334033,0.7123383551046167,-0.16073149690434363
20250620,P,591.0,17.81,17.9,0.14833376660441752,-0.6569824361011143,0.013219381507630122,0.7039191787929404,-0.08597534332738022
20250620,C,592.0,6.58,6.65,0.1474008340266251,0.3519736413363567,0.013472114041642821,0.7156457811040688,-0.15956820911919767
20250620,P,592.0,18.18,18.8,0.1474008340266251,-0.6712273141319888,0.013129573230138141,0.7070244276367355,-0.0848781883065719
20250620,C,593.0,6.02,6.08,0.14651184281370797,0.33751301980742576,0.013377160005239027,0.7174464213813279,-0.1542125552846283
20250620,P,593.0,18.8,19.44,0.14651184281370797,-0.685490684818646,0.013028977642084135,0.7024735821314927,-0.06874206653088066
20250620,C,594.0,5.8,5.86,0.1456444076346714,0.32375226109657307,0.013220976446148336,0.6680216515529747,-0.1431534074091383
20250620,P,594.0,19.42,20.11,0.1456444076346714,-0.6985994379168213,0.012856414333224837,0.6326860003823143,-0.06786915322010856
20250718,C,595.0,9.26,9.33,,,,,
20250718,P,595.0,23.73,24.17,,,,,
20250620,C,596.0,5.09,5.15,0.14402945800318753,0.2968439609735705,0.012836288231510841,0.6525839849666086,-0.14121191413044354
20250620,P,596.0,20.73,21.45,0.14402945800318753,-0.7252578291956578,0.012505958936578934,0.6382125208415559,-0.06625663918331526
20250620,C,597.0,4.76,4.82,0.1432811530541602,0.28323634812895465,0.012633052331335479,0.6557895170931003,-0.1402803256537064
20250620,P,597.0,21.4,22.16,0.1432811530541602,-0.7388563097764507,0.012339608884282996,0.6405969328774539,-0.06564217080600088
20250620,C,598.0,4.44,4.5,0.14256578483540874,0.2695295834253094,0.012423232842286733,0.6590297138839638,-0.1347089484855557
20250620,P,598.0,22.1,22.87,0.14256578483540874,-0.7526010847263784,0.012176835230075525,0.6417917000573148,-0.04841450326343022
20250620,C,599.0,4.15,4.2,0.1418817083375509,0.2567173400619291,0.01217054061033159,0.6209506818492949,-0.1215139865207866
20250718,C,600.0,7.25,7.32,,,,,
20250620,P,599.0,22.81,23.36,0.1418817083375509,-0.7646585785508102,0.011958856127139124,0.5774091263865877,-0.04741415680556571
20250516,C,601.0,0.22,0.23,0.21133154754260916,0.040322945401709574,0.006616474734317931,0.06251208440348965,-0.11851783120890999
20250718,P,600.0,26.9,27.26,,,,,
20250516,P,601.0,22.87,24.03,0.21133154754260916,-0.9769069007374095,0.007506623543833584,0.04046305669111305,-0.03878183772437538
20250516,C,602.0,0.19,0.2,0.2138210388483632,0.036074923177076515,0.005970840487134265,0.05555453782280603,-0.10712412619148537
20250516,P,602.0,23.83,25.01,0.2138210388483632,-0.9814311968313717,0.00679852453761411,0.03297441760344455,-0.029149990466180498
20250516,C,603.0,0.17,0.18,0.21644575110052847,0.03261883343903755,0.005416355407503284,0.044301740247083554,-0.10056752070665788
20250516,P,603.0,24.78,26.17,0.21644575110052847,-0.9852649563262953,0.006330481266332699,0.024698914710739928,-0.01996999661621146
20250516,C,604.0,0.15,0.16,0.21917138808505887,0.029314870561784407,0.004893763156457943,0.043652317740693086,-0.09381906580852203
20250516,P,604.0,25.55,27.1,0.21917138808505887,-0.9886451972131343,0.00569832619384819,0.021850818506873537,-0.012125151097443165
20250718,C,605.0,5.58,5.65,,,,,
20250516,C,606.0,0.12,0.13,0.2249462065372676,0.023492387618262806,0.003976862076954577,0.041511887028571906,-0.07467060344011144
20250718,P,605.0,30.34,30.74,,,,,
20250516,P,606.0,27.82,29.01,0.2249462065372676,-0.9950679335592243,0.004031092457556564,0.014322660164921786,-0.002787079771579215
20250516,C,607.0,0.11,0.12,0.22798459879187685,0.02158345213531439,0.0036437729389200858,0.034821506081254575,-0.07117517281866481
20250516,P,607.0,28.51,30.6,0.22798459879187685,-0.9967398083210098,0.003313590227753103,0.010034190718716474,-0.0005007286898290886
20250516,P,608.0,29.81,31.62,0.23110594053491326,-0.9980012251758326,0.0023823716842356823,0.00627441789634986,-9.094947017729282e-13
20250516,C,608.0,0.09,0.1,0.23110594053491326,0.019765112783271022,0.003331314728966551,0.029249178921086527,-0.06780229951285931
20250516,C,609.0,0.09,0.1,0.23429570669051858,0.01802950473572757,0.0030380654116224422,0.029280295761784148,-0.062327628890832355
20250516,P,609.0,30.77,32.59,0.23429570669051858,-0.999085089155539,0.001596914416375506,0.0036139703241957477,-9.094947017729282e-13
20250718,C,610.0,4.23,4.27,,,,,
20250718,P,610.0,34.1,34.56,,,,,
20250516,C,611.0,0.07,0.08,0.24083887895818706,0.014781202991266378,0.0025040500026452047,0.02933729969845937,-0.05099478766473099
20250516,P,611.0,32.8,34.61,0.24083887895818706,-0.9999999999999727,0.0005792028434307967,6.821210263296962e-13,1.5916157281026244e-12
20250516,P,612.0,33.76,35.65,0.2441784841031027,-1.00000000000002,0.0003258195189406849,-2.2737367544323206e-12,-1.2505552149377763e-12
20250516,C,612.0,0.07,0.08,0.2441784841031027,0.013759957399248141,0.0023178425250730116,0.02588311819934566,-0.04897293448727437
20250516,C,613.0,0.06,0.07,0.24755639794662693,0.01282175654958085,0.0021470568199394658,0.022186196275028033,-0.04728796405331617
20250516,P,613.0,34.6,36.61,0.24755639794662693,-1.000000000000005,0.00012157666628100948,5.684341886080801e-13,4.547473508864641e-13
20250516,C,614.0,0.06,0.07,0.25096849656614045,0.011921357290873163,0.001986110234699738,0.018804668587098436,-0.04485048903489641
20250516,P,614.0,35.65,37.65,0.25096849656614045,-1.0000000000000022,1.3125406948614986e-14,-2.1600499167107046e-12,3.410605131648481e-13
20250718,C,615.0,3.15,3.2,,,,,
20250718,P,615.0,36.91,39.3,,,,,
20250516,C,616.0,0.05,0.06,0.2578965662847709,0.010229581136550448,0.001691797527563271,0.018833108597755305,-0.03903221879921584
20250516,P,616.0,37.51,39.55,0.2578965662847709,-0.9999999999999867,4.143227320996443e-15,1.9326762412674725e-12,3.410605131648481e-13
20250516,C,617.0,0.04,0.05,0.2614183863090804,0.009437524825437657,0.0015576915359480237,0.018846326706325633,-0.036217919416652276
20250516,P,617.0,38.45,40.55,0.2614183863090804,-1.000000000000011,-6.720573596344868e-15,1.2505552149377763e-12,5.684341886080801e-13
20250516,C,618.0,0.04,0.05,0.26498694426943625,0.008682129712400469,0.0014319692684283715,0.018858868275867767,-0.03347725873868236
20250516,P,618.0,39.19,41.55,0.26498694426943625,-1.0000000000000293,1.7006030852499996e-14,-3.410605131648481e-13,-5.343281372915953e-12
20250516,C,619.0,0.04,0.05,0.2686125167224406,0.008195611971461734,0.0013416418619119864,0.017260046215497683,-0.032434064472065066
20250516,P,619.0,40.79,42.55,0.2686125167224406,-0.9999999999999982,-1.2730810102618174e-15,5.684341886080801e-13,1.1368683772161603e-13
20250718,C,620.0,2.33,2.36,,,,,
20250718,P,620.0,42.0,43.59,,,,,
20250516,P,621.0,41.98,44.55,0.2760840978863513,-0.9999999999999987,9.640857540340558e-15,2.2737367544323206e-13,-9.094947017729282e-13
20250516,C,621.0,0.03,0.04,0.2760840978863513,0.0073893542008712405,0.00118856547974023,0.013621621423974037,-0.03066578803293444
20250516,C,622.0,0.03,0.04,0.2799513192807455,0.007026629572568574,0.0011203329509407397,0.011908144575894251,-0.029504398174440873
20250516,P,622.0,43.19,45.55,0.2799513192807455,-0.9999999999999737,-1.1720425818379139e-14,-2.5011104298755527e-12,-2.9558577807620168e-12
20250516,C,623.0,0.03,0.04,0.28391013379109925,0.006690489444432622,0.0010573603414094756,0.011590113997595665,-0.028426571809472674
20250516,P,623.0,43.98,46.55,0.28391013379109925,-1.0000000000000093,2.2791693545744885e-15,1.7053025658242404e-12,-1.4779288903810084e-12
20250516,C,624.0,0.03,0.04,0.28795571445450174,0.00637937308881175,0.0009992915847811805,0.011595010726004211,-0.027428284556676653
20250516,P,624.0,45.75,47.7,0.28795571445450174,-1.000000000000039,6.646732463040899e-15,-4.547473508864641e-13,3.410605131648481e-13
20250718,C,625.0,1.7,1.73,,,,,
20250718,P,625.0,46.28,48.33,,,,,
20250516,C,626.0,0.03,0.04,0.29637675403194885,0.005840305543120523,0.000898142265572866,0.011603367415925818,-0.025727677798721253
20250516,P,626.0,47.69,49.62,0.29637675403194885,-0.9999999999999801,2.0914620537299804e-15,0.0,3.410605131648481e-13
20250516,C,627.0,0.03,0.04,0.30064777223576544,0.005594048299373485,0.0008526156165880968,0.011607314476938975,-0.0249389365680058
20250516,P,627.0,48.75,50.62,0.30064777223576544,-0.9999999999999228,-3.0486916400242618e-15,-1.2505552149377763e-12,2.0463630789890885e-12
20250516,C,628.0,0.03,0.04,0.304933813216333,0.005358576579919492,0.0008097378930210974,0.011611225793693766,-0.0241701987288563
20250516,P,628.0,49.27,51.62,0.304933813216333,-1.0000000000000264,3.951454665766604e-15,-3.069544618483633e-12,1.0231815394945443e-12
20250516,C,629.0,0.03,0.04,0.30919713139889327,0.005127572261388948,0.000768682101053599,0.01161525251185272,-0.02339014337573941
20250516,P,629.0,50.72,52.64,0.30919713139889327,-0.9999999999999865,-5.764856165305179e-15,9.094947017729282e-13,-6.821210263296962e-13
20250718,C,630.0,1.24,1.27,,,,,
20250718,P,630.0,51.13,53.16,,,,,
20250516,C,631.0,0.02,0.03,0.3175141920096204,0.00471939250954992,0.0006961909140964683,0.011144084094022452,-0.022158624589867802
20250516,P,631.0,52.75,54.7,0.3175141920096204,-1.0000000000000562,3.6445319159907514e-15,-1.8189894035458565e-12,7.958078640513122e-13
20250516,C,632.0,0.02,0.03,0.3215422273041801,0.0045756119492387426,0.0006681297179593307,0.01036867934234726,-0.021985845810572262
20250516,P,632.0,53.75,55.61,0.3215422273041801,-0.9999999999999837,-8.884479207569206e-15,1.2505552149377763e-12,1.0231815394945443e-12
20250516,C,633.0,0.02,0.03,0.3254950119721437,0.004429521656449143,0.0006406032449462667,0.009561404224773608,-0.021555804252012305
20250516,P,633.0,54.75,56.7,0.3254950119721437,-0.9999999999999715,-5.202002289147488e-15,-2.1600499167107046e-12,-5.002220859751105e-12
20250516,C,634.0,0.02,0.03,0.3293926106928937,0.004282859169969731,0.0006137643375694531,0.008731740847347218,-0.021081167087845923
20250516,P,634.0,55.19,57.7,0.3293926106928937,-1.0000000000000115,7.619434248320161e-15,-3.410605131648481e-13,-1.1368683772161603e-13
20250718,C,635.0,0.91,0.93,,,,,
20250718,P,635.0,56.12,58.09,,,,,
20250516,C,636.0,0.02,0.03,0.3370962802688051,0.003994013005056055,0.0005626738678633532,0.00704031340088063,-0.020098021078565946
20250516,P,636.0,57.76,59.7,0.3370962802688051,-1.0000000000000058,-6.466807020100702e-15,-1.0231815394945443e-12,-3.979039320256561e-12
20250516,C,637.0,0.02,0.03,0.3409180847397346,0.0038529933426444726,0.0005384732084215867,0.006845825424135761,-0.019597316172451223
20250516,P,637.0,58.19,60.7,0.3409180847397346,-0.9999999999999974,1.5806572472189382e-15,3.410605131648481e-13,1.1368683772161603e-12
20250516,C,541.0,37.0,37.18,0.3027067444433198,0.9790171233109077,0.0027036564973653785,0.0376009835144373,-0.17946011317278732
20250516,P,541.0,0.15,0.16,0.3027067444433198,-0.02120582464376436,0.00271017260403335,0.03761008364656865,-0.09029243037309509
