Expiry,Type,Strike,Bid,Ask,IV,Delta,Gamma,Vega,Theta
20250815,C,330.0,6.55,6.75,0.31821922258688645,0.2565750240339469,0.007020645597398441,0.5048995200269637,-0.08929089269194801
20250815,P,330.0,41.55,43.75,0.31821922258688645,-0.7657299642914148,0.007590383532892791,0.4646695221830512,-0.05544875977591346
20250620,C,335.0,-1.0,-1.0,,,,,
20250620,P,335.0,-1.0,-1.0,,,,,
20250815,C,340.0,4.6,4.8,0.3155949524119405,0.1973963231720891,0.006098934961969249,0.4425604579529851,-0.08343640090803106
20250815,P,340.0,51.2,52.0,0.3155949524119405,-0.8311103531044688,0.006817695971051506,0.3850781878899596,-0.04662832727785115
20250620,C,345.0,-1.0,-1.0,,,,,
20250620,P,345.0,-1.0,-1.0,,,,,
20250620,C,340.0,1.77,1.98,0.38807986001352085,0.11488963621072557,0.005551881046769851,0.1737202650713905,-0.10087539690395642
20250620,P,340.0,48.15,52.15,0.38807986001352085,-0.902198299818324,0.005993850426243552,0.15382078621230022,-0.06755201390126331
20250620,C,345.0,-1.0,-1.0,,,,,
20250620,P,345.0,-1.0,-1.0,,,,,
20250620,C,220.0,71.45,74.0,0.5326685362839807,0.9645474376731014,0.001627499066549061,0.06988053315889431,-0.07867498488225522
20250620,P,220.0,0.62,0.88,0.5326685362839807,-0.03554915232368884,0.0016325667430812485,0.06994395367316564,-0.052322679780588355
20250620,C,225.0,,,,,,,
20250620,P,225.0,,,,,,,
20250620,C,230.0,61.9,63.7,0.5022584987007764,0.9472537258076544,0.0023795685307508464,0.09893648102548268,-0.09716468806262668
20250620,P,230.0,0.98,1.09,0.5022584987007764,-0.05291233991834077,0.0023882480975006702,0.09903417153982108,-0.06966687968468888
20250620,C,235.0,,,,,,,
20250620,P,235.0,,,,,,,
20250620,C,240.0,53.05,54.0,0.47534970566063045,0.9209939274850248,0.003442203536510801,0.13447490562535336,-0.11784960991000304
20250620,P,240.0,1.49,1.62,0.47534970566063045,-0.07928867834076042,0.003456877694356566,0.1346320450639018,-0.08925524278738561
20250620,C,245.0,,,,,,,
20250620,P,245.0,-1.0,-1.0,,,,,
20250620,C,250.0,44.35,45.35,0.4528743951984684,0.8816228431969282,0.004864397140833476,0.17557157362227116,-0.13998839114866257
20250620,P,250.0,2.47,2.57,0.4528743951984684,-0.11885505730328354,0.004888913366045578,0.17589416358369192,-0.11036030422635434
20250620,C,255.0,-1.0,-1.0,,,,,
20250620,P,255.0,-1.0,-1.0,,,,,
20250620,C,260.0,35.8,37.2,0.4348725735963649,0.8254312469601283,0.006595989893479856,0.22024961729536585,-0.1624562261292013
20250620,P,260.0,3.95,4.0,0.4348725735963649,-0.1753921704003476,0.006637012498902053,0.2210999982940023,-0.13206907429431958
20250620,C,265.0,,,,,,,
20250620,P,265.0,,,,,,,
20250620,C,270.0,28.1,28.65,0.42098066565521314,0.7495687524024776,0.008426218606489755,0.2993745308865101,-0.2042679971660384
20250620,P,270.0,6.05,6.25,0.42098066565521314,-0.25189046960466754,0.008491985214663806,0.2996709681996652,-0.17291950408326873
20250620,C,275.0,,,,,,,
20250620,P,275.0,,,,,,,
20250620,C,280.0,21.25,22.0,0.41049641771701134,0.6552129562259866,0.009982517640621174,0.33306887862304535,-0.21717603074059968
20250620,P,280.0,9.15,9.4,0.41049641771701134,-0.3470656281068088,0.010081035090652325,0.3334187497542871,-0.18529324860046617
20250620,C,285.0,-1.0,-1.0,,,,,
20250620,P,285.0,,,,,,,
20250620,C,290.0,15.55,15.85,0.4023482941896618,0.549109395394238,0.010976499595751792,0.35598549020559034,-0.22353218824017596
20250620,P,290.0,13.3,13.6,0.4023482941896618,-0.45447750242047047,0.011120813974888623,0.3559211116761105,-0.1912969032864744
20250620,C,295.0,,,,,,,
20250620,P,295.0,,,,,,,
20250620,C,300.0,10.85,11.05,0.3955425839706607,0.4390850608511901,0.011103977781612089,0.3511314151170488,-0.21399884681444625
20250620,P,300.0,18.6,19.0,0.3955425839706607,-0.5662600538922377,0.011299212842870445,0.3500028616139055,-0.1816717318746015
20250620,C,305.0,,,,,,,
20250620,P,305.0,,,,,,,
20250620,C,310.0,7.25,7.45,0.389979788804885,0.33410678502237884,0.01038090356712826,0.3326352693263388,-0.19756966543612545
20250620,P,310.0,24.95,25.55,0.389979788804885,-0.67352018294404,0.010639866726691176,0.32859178583432325,-0.16462549402439208
20250620,C,315.0,,,,,,,
20250620,P,315.0,,,,,,,
20250620,C,320.0,4.65,4.85,0.3864702059236557,0.24120845628742624,0.009007040635434154,0.3025539691723278,-0.16431277351718432
20250620,P,320.0,32.0,33.15,0.3864702059236557,-0.7693672547564114,0.009330527344949236,0.29035407892941834,-0.12901960171607385
20250620,C,325.0,,,,,,,
20250620,P,325.0,,,,,,,
20250620,C,330.0,2.86,3.1,0.38579181410573854,0.1686849527812512,0.007263004299739195,0.21607102833424907,-0.12557309077173562
20250620,P,330.0,39.65,42.25,0.38579181410573854,-0.8450014498334545,0.007648979659821774,0.20451835553895137,-0.09356152852074472
20250620,C,335.0,,,,,,,
20250620,P,335.0,,,,,,,
20250815,C,350.0,3.2,3.35,0.3142177368907302,0.14911530435336007,0.0051140997177998035,0.3722129276023547,-0.06939936537684677
20250815,P,350.0,60.0,60.9,0.3142177368907302,-0.8866438388656745,0.006002119848279958,0.29423821877117007,-0.03428816617299191
20250620,C,355.0,,,,,,,
20250620,P,355.0,,,,,,,
20250620,C,220.0,71.45,74.0,0.5326685362839807,0.9645474376731014,0.001627499066549061,0.06988053315889431,-0.07867498488225522
20250620,P,220.0,0.62,0.88,0.5326685362839807,-0.03554915232368884,0.0016325667430812485,0.06994395367316564,-0.052322679780588355
20250620,C,230.0,61.9,63.7,0.5022584987007764,0.9472537258076544,0.0023795685307508464,0.09893648102548268,-0.09716468806262668
20250620,P,225.0,-1.0,-1.0,,,,,
20250620,P,230.0,0.98,1.09,0.5022584987007764,-0.05291233991834077,0.0023882480975006702,0.09903417153982108,-0.06966687968468888
20250620,C,225.0,-1.0,-1.0,,,,,
20250620,C,235.0,-1.0,-1.0,,,,,
20250620,P,235.0,-1.0,-1.0,,,,,
20250620,C,240.0,53.05,54.0,0.47534970566063045,0.9209939274850248,0.003442203536510801,0.13447490562535336,-0.11784960991000304
20250620,P,240.0,1.49,1.62,0.47534970566063045,-0.07928867834076042,0.003456877694356566,0.1346320450639018,-0.08925524278738561
20250620,C,245.0,-1.0,-1.0,,,,,
20250620,P,245.0,-1.0,-1.0,,,,,
20250620,P,250.0,2.47,2.57,0.4528743951984684,-0.11885505730328354,0.004888913366045578,0.17589416358369192,-0.11036030422635434
20250620,C,250.0,44.35,45.35,0.4528743951984684,0.8816228431969282,0.004864397140833476,0.17557157362227116,-0.13998839114866257
20250620,C,255.0,-1.0,-1.0,,,,,
20250620,P,255.0,-1.0,-1.0,,,,,
20250620,C,260.0,35.8,37.2,0.4348725735963649,0.8254312469601283,0.006595989893479856,0.22024961729536585,-0.1624562261292013
20250620,P,260.0,3.95,4.0,0.4348725735963649,-0.1753921704003476,0.006637012498902053,0.2210999982940023,-0.13206907429431958
20250620,C,265.0,-1.0,-1.0,,,,,
20250620,P,265.0,-1.0,-1.0,,,,,
20250620,C,270.0,28.1,28.65,0.42098066565521314,0.7495687524024776,0.008426218606489755,0.2993745308865101,-0.2042679971660384
20250620,P,270.0,6.05,6.25,0.42098066565521314,-0.25189046960466754,0.008491985214663806,0.2996709681996652,-0.17291950408326873
20250620,C,275.0,-1.0,-1.0,,,,,
20250620,C,280.0,21.25,22.0,0.41049641771701134,0.6552129562259866,0.009982517640621174,0.33306887862304535,-0.21717603074059968
20250620,P,275.0,-1.0,-1.0,,,,,
20250620,P,280.0,9.15,9.4,0.41049641771701134,-0.3470656281068088,0.010081035090652325,0.3334187497542871,-0.18529324860046617
20250620,C,285.0,-1.0,-1.0,,,,,
20250620,P,285.0,-1.0,-1.0,,,,,
20250620,C,290.0,15.55,15.85,0.4023482941896618,0.549109395394238,0.010976499595751792,0.35598549020559034,-0.22353218824017596
20250620,P,290.0,13.3,13.6,0.4023482941896618,-0.45447750242047047,0.011120813974888623,0.3559211116761105,-0.1912969032864744
20250620,C,295.0,-1.0,-1.0,,,,,
20250620,P,295.0,-1.0,-1.0,,,,,
20250620,C,300.0,10.85,11.05,0.3955425839706607,0.4390850608511901,0.011103977781612089,0.3511314151170488,-0.21399884681444625
20250620,P,300.0,18.6,19.0,0.3955425839706607,-0.5662600538922377,0.011299212842870445,0.3500028616139055,-0.1816717318746015
20250620,P,305.0,-1.0,-1.0,,,,,
20250620,C,305.0,-1.0,-1.0,,,,,
20250620,C,310.0,7.25,7.45,0.389979788804885,0.33410678502237884,0.01038090356712826,0.3326352693263388,-0.19756966543612545
20250620,P,310.0,24.95,25.55,0.389979788804885,-0.67352018294404,0.010639866726691176,0.32859178583432325,-0.16462549402439208
20250620,C,315.0,-1.0,-1.0,,,,,
20250620,P,315.0,-1.0,-1.0,,,,,
20250620,C,320.0,4.65,4.85,0.3864702059236557,0.24120845628742624,0.009007040635434154,0.3025539691723278,-0.16431277351718432
20250620,P,320.0,32.0,33.15,0.3864702059236557,-0.7693672547564114,0.009330527344949236,0.29035407892941834,-0.12901960171607385
20250620,C,325.0,-1.0,-1.0,,,,,
20250620,P,325.0,-1.0,-1.0,,,,,
20250620,C,330.0,2.86,3.1,0.38579181410573854,0.1686849527812512,0.007263004299739195,0.21607102833424907,-0.12557309077173562
20250620,P,330.0,39.65,42.25,0.38579181410573854,-0.8450014498334545,0.007648979659821774,0.20451835553895137,-0.09356152852074472
20250620,C,335.0,-1.0,-1.0,,,,,
20250620,P,335.0,-1.0,-1.0,,,,,
20250620,C,340.0,1.77,1.98,0.38807986001352085,0.11488963621072557,0.005551881046769851,0.1737202650713905,-0.10087539690395642
20250620,P,340.0,48.15,52.15,0.38807986001352085,-0.902198299818324,0.005993850426243552,0.15382078621230022,-0.06755201390126331
20250620,C,345.0,-1.0,-1.0,,,,,
20250620,P,345.0,-1.0,-1.0,,,,,
20250620,C,345.0,-1.0,-1.0,,,,,
20250620,P,345.0,-1.0,-1.0,,,,,
20250620,C,225.0,,,,,,,
20250620,P,225.0,,,,,,,
20250620,C,235.0,,,,,,,
20250620,P,235.0,,,,,,,
20250620,C,245.0,,,,,,,
20250620,P,245.0,-1.0,-1.0,,,,,
20250620,C,255.0,-1.0,-1.0,,,,,
20250620,P,255.0,-1.0,-1.0,,,,,
20250620,C,265.0,,,,,,,
20250620,P,265.0,,,,,,,
20250620,C,275.0,,,,,,,
20250620,P,275.0,,,,,,,
20250620,C,285.0,-1.0,-1.0,,,,,
20250620,P,285.0,,,,,,,
20250620,C,295.0,,,,,,,
20250620,P,295.0,,,,,,,
20250620,C,305.0,,,,,,,
20250620,P,305.0,,,,,,,
20250620,C,315.0,,,,,,,
20250620,P,315.0,,,,,,,
20250620,C,325.0,,,,,,,
20250620,P,325.0,,,,,,,
20250620,C,335.0,,,,,,,
20250620,P,335.0,,,,,,,
20250620,C,350.0,1.06,1.2,0.39320610473690765,0.07738931949225472,0.004092784886525914,0.13388418733176377,-0.07837576122356649
20250620,P,350.0,57.5,61.55,0.39320610473690765,-0.9430448016527796,0.004572164299826809,0.10425827362396944,-0.0433668869500039
20250620,C,355.0,,,,,,,
20250620,P,355.0,,,,,,,
20250620,C,225.0,,,,,,,
20250620,P,225.0,,,,,,,
20250620,C,235.0,,,,,,,
20250620,P,235.0,,,,,,,
20250620,C,245.0,,,,,,,
20250620,C,265.0,,,,,,,
20250620,P,265.0,,,,,,,
20250620,C,275.0,,,,,,,
20250620,P,275.0,,,,,,,
20250620,P,285.0,,,,,,,
20250620,C,295.0,,,,,,,
20250620,P,295.0,,,,,,,
20250620,C,305.0,,,,,,,
20250620,P,305.0,,,,,,,
20250620,C,315.0,,,,,,,
20250620,P,315.0,,,,,,,
20250620,C,325.0,,,,,,,
20250620,P,325.0,,,,,,,
20250620,C,335.0,,,,,,,
20250620,P,335.0,,,,,,,
20250620,C,355.0,,,,,,,
20250620,P,355.0,,,,,,,
20250620,C,225.0,,,,,,,
20250620,P,225.0,,,,,,,
20250620,C,235.0,,,,,,,
20250620,P,235.0,,,,,,,
20250620,C,245.0,,,,,,,
20250620,C,265.0,,,,,,,
20250620,P,265.0,,,,,,,
20250620,C,275.0,,,,,,,
20250620,P,275.0,,,,,,,
20250620,P,285.0,,,,,,,
20250620,C,295.0,,,,,,,
20250620,P,295.0,,,,,,,
20250620,C,305.0,,,,,,,
20250620,P,305.0,,,,,,,
20250620,C,315.0,,,,,,,
20250620,P,315.0,,,,,,,
20250620,C,325.0,,,,,,,
20250620,P,325.0,,,,,,,
20250620,C,335.0,,,,,,,
20250620,P,335.0,,,,,,,
20250620,C,355.0,,,,,,,
20250620,P,355.0,,,,,,,
20250718,C,220.0,72.5,74.95,0.4454641258935093,0.9499869928106924,0.0019258141754748736,0.1258292680717119,-0.06627709810420868
20250718,P,220.0,1.22,1.32,0.4454641258935093,-0.050659304242916134,0.0019409511018633775,0.1269342470492827,-0.0431420256975128
20250718,C,230.0,63.5,65.1,0.4242751371527808,0.9284029582364016,0.002677279821055176,0.17169323576199247,-0.08016453370836985
20250718,P,230.0,1.78,1.9,0.4242751371527808,-0.07235345523540025,0.002695325554025425,0.17278948675160022,-0.055737581330342234
20250718,C,240.0,55.05,56.45,0.40617760207316356,0.8975709714015611,0.00365531846967108,0.22496159575227637,-0.0951345467350606
20250718,P,240.0,2.58,2.74,0.40617760207316356,-0.10332407714730908,0.0036777698916971866,0.2260575788718957,-0.06938093615739183
20250718,P,250.0,3.8,3.95,0.39089129926868366,-0.14611108871937772,0.004875306578537331,0.28429329171881124,-0.08321941899949747
20250718,C,250.0,46.3,47.65,0.39089129926868366,0.8549742685031909,0.00484566238799766,0.28319167763002895,-0.11030701951111864
20250718,C,260.0,38.2,38.95,0.3781469772947194,0.7988380921517846,0.006169894613357869,0.3428191176255808,-0.12507752087023505
20250718,P,260.0,5.6,5.75,0.3781469772947194,-0.2025432400399845,0.006212239086122182,0.3435863351896771,-0.09628159530364844
20250718,C,270.0,30.6,31.2,0.3676709789889632,0.7288682962811842,0.007483540600330416,0.39801994118885986,-0.13713226530722977
20250718,P,270.0,8.05,8.2,0.3676709789889632,-0.2730105605368299,0.00754755853185914,0.3988313272826858,-0.10724386067520351
20250718,C,280.0,24.15,25.4,0.3591271096528265,0.6467445408880551,0.008601058629010346,0.4440409307883293,-0.14606078326682237
20250718,P,280.0,11.3,11.5,0.3591271096528265,-0.355961693516959,0.00869983488426017,0.44491423835746424,-0.11505904362893916
20250718,C,290.0,18.35,18.65,0.35201223041285423,0.5561123802657664,0.009347177640249643,0.47587581831769654,-0.15079183129961748
20250718,P,290.0,15.5,15.7,0.35201223041285423,-0.4480068207552592,0.00949760091286538,0.4758611201790135,-0.11857193363654515
20250718,C,300.0,13.5,13.8,0.345832664339615,0.4620316932372505,0.009563065783300484,0.4707104556783275,-0.14432973998049548
20250718,P,300.0,20.7,20.95,0.345832664339615,-0.5440912704579449,0.00978230563652912,0.469456098496476,-0.11210711031197818
20250718,C,310.0,9.65,9.9,0.34049790202480806,0.3705383669092133,0.00921696669668039,0.4472280625828873,-0.13323680167873952
20250718,P,310.0,25.5,27.2,0.34049790202480806,-0.638357408230889,0.009533083656836154,0.44310264991014847,-0.10108051312405664
20250718,C,320.0,6.7,6.85,0.3362467984178792,0.2866086574273764,0.008400124225407531,0.40806177502854624,-0.11866240903183822
20250718,P,320.0,32.75,34.3,0.3362467984178792,-0.7261055932657192,0.008836002991498431,0.3975054564055043,-0.08650007640191859
20250718,C,330.0,4.45,4.7,0.3334305690535544,0.2142674797748732,0.007253401162503201,0.3574195566034142,-0.102030488719131
20250718,P,330.0,40.85,42.4,0.3334305690535544,-0.8033656211695845,0.007822862270754976,0.3366334025740869,-0.06972815421464418
20250718,C,340.0,2.93,3.1,0.3323870644706265,0.1558187392963701,0.005965874569751641,0.3003706749838413,-0.0847611641136381
20250718,P,340.0,48.95,51.15,0.3323870644706265,-0.8676405575676631,0.006666816983750508,0.26436535640711867,-0.051747458997169815
20250718,C,350.0,1.95,2.09,0.33312737288474814,0.11127202365424534,0.00471832001476406,0.24207280245399151,-0.06801896534530427
20250718,P,350.0,58.5,61.65,0.33312737288474814,-0.9185374051263836,0.005528316908884711,0.18711959803788147,-0.03420227295030287
20250815,C,220.0,74.5,76.4,0.41876716212519177,0.9319685649367028,0.0021642241876204072,0.19967655457398337,-0.06959140301891864
20250815,P,220.0,1.89,2.05,0.41876716212519177,-0.06854698066371821,0.0021837521340508387,0.2002523472744202,-0.04365974653355398
20250815,C,230.0,65.65,66.8,0.4028902861707637,0.9068222620635328,0.0028587787877755277,0.26157566237031915,-0.0817895925941059
20250815,P,230.0,2.7,2.85,0.4028902861707637,-0.09399152286398624,0.0028886827933762463,0.2621822567798868,-0.0547831073015721
20250815,C,240.0,57.15,57.9,0.38890523721812964,0.8736005823138393,0.003695489090230728,0.3291464402808586,-0.09414107296998252
20250815,P,240.0,3.8,3.95,0.38890523721812964,-0.1276544406910138,0.003739939637351829,0.32992938053354015,-0.06613810001963927
20250815,P,250.0,5.3,5.5,0.376620588312262,-0.1710447908203543,0.004711131338428299,0.3954084747462323,-0.06634807071724591
20250815,C,250.0,48.75,49.8,0.376620588312262,0.8308071994612288,0.004647246625179199,0.3923834145517091,-0.09346896747548784
20250815,C,260.0,40.95,41.65,0.36581679278323814,0.7775215193214203,0.005648108139576439,0.4272428063752116,-0.1048233209642646
20250815,P,260.0,7.35,7.5,0.36581679278323814,-0.2251349232791815,0.005736803998184389,0.4345490354449524,-0.07578016596279458
20250815,C,270.0,33.8,34.5,0.35627409698111,0.7144341503189321,0.006611723185559705,0.47614749863001293,-0.11435447873564895
20250815,P,270.0,10.05,10.25,0.35627409698111,-0.28937188382508483,0.006731755907644779,0.48152546551933817,-0.08448471770016219
20250815,C,280.0,27.3,28.4,0.3477570167739901,0.6427686265579444,0.007437099652200493,0.5314780787245041,-0.12101953045794288
20250815,P,280.0,13.4,13.65,0.3477570167739901,-0.3625779933961804,0.007595416681521989,0.5344297152296154,-0.09035005045987532
20250815,C,290.0,21.5,21.9,0.3400739182268255,0.5647554266667116,0.00802512279536309,0.5699950976166228,-0.12397753387685384
20250815,P,290.0,17.65,18.0,0.3400739182268255,-0.4425943844593292,0.008230043062547262,0.5699391035577968,-0.09249932017162976
20250815,C,300.0,16.65,17.25,0.3331657233266188,0.483449680492916,0.008295704786484124,0.5873456928411969,-0.12277586427912368
20250815,P,300.0,22.35,23.05,0.3331657233266188,-0.5264621213571661,0.008559190153457949,0.5822226069231853,-0.09053997687914617
20250815,C,310.0,12.4,13.6,0.32711519451500143,0.4024936886095761,0.008204507227810123,0.581459128449481,-0.11745356376524896
20250815,P,310.0,28.6,29.1,0.32711519451500143,-0.6106573394356407,0.008544362764794379,0.568130780391602,-0.08406087303197651
20250815,C,320.0,9.1,9.55,0.3220854616206553,0.3257279454332848,0.00775824085546642,0.5529247388322549,-0.10680763631377488
20250815,P,320.0,35.45,36.2,0.3220854616206553,-0.6914939042906234,0.008199257381601148,0.527661276168665,-0.07111453470022155
20250815,C,330.0,6.55,6.75,0.31821922258688645,0.2565750240339469,0.007020645597398441,0.5048995200269637,-0.08929089269194801
20250815,P,330.0,41.55,43.75,0.31821922258688645,-0.7657299642914148,0.007590383532892791,0.4646695221830512,-0.05544875977591346
20250815,C,340.0,4.6,4.8,0.3155949524119405,0.1973963231720891,0.006098934961969249,0.4425604579529851,-0.08343640090803106
20250815,P,340.0,51.2,52.0,0.3155949524119405,-0.8311103531044688,0.006817695971051506,0.3850781878899596,-0.04662832727785115
20250815,C,350.0,3.2,3.35,0.3142177368907302,0.14911530435336007,0.0051140997177998035,0.3722129276023547,-0.06939936537684677
20250815,P,350.0,60.0,60.9,0.3142177368907302,-0.8866438388656745,0.006002119848279958,0.29423821877117007,-0.03428816617299191
